SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,PopNum
2001.0,20406811,台江县,黔东南苗族侗族自治州,贵州省,522630,
2001.0,20406812,黎平县,黔东南苗族侗族自治州,贵州省,522631,
2001.0,20406813,榕江县,黔东南苗族侗族自治州,贵州省,522632,
2001.0,20406814,从江县,黔东南苗族侗族自治州,贵州省,522633,
2001.0,20406815,雷山县,黔东南苗族侗族自治州,贵州省,522634,
2001.0,20406816,麻江县,黔东南苗族侗族自治州,贵州省,522635,
2001.0,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,522636,
2001.0,20406821,荔波县,黔南布依族苗族自治州,贵州省,522722,
2001.0,20406822,贵定县,黔南布依族苗族自治州,贵州省,522723,
2001.0,20406823,瓮安县,黔南布依族苗族自治州,贵州省,522725,
2001.0,20406824,独山县,黔南布依族苗族自治州,贵州省,522726,
2001.0,20406978,平塘县,黔南布依族苗族自治州,贵州省,522727,
2001.0,20406979,罗甸县,黔南布依族苗族自治州,贵州省,522728,
2001.0,20406980,长顺县,黔南布依族苗族自治州,贵州省,522729,
2001.0,20406981,龙里县,黔南布依族苗族自治州,贵州省,522730,
2001.0,20406982,惠水县,黔南布依族苗族自治州,贵州省,522731,
2001.0,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,522732,
2001.0,20406779,永登县,兰州市,甘肃省,620121,50.69
2001.0,20406876,皋兰县,兰州市,甘肃省,620122,17.44
2001.0,20406877,榆中县,兰州市,甘肃省,620123,42.83
2001.0,20406888,靖远县,白银市,甘肃省,620421,46.81
2001.0,20406889,会宁县,白银市,甘肃省,620422,58.05
2001.0,20406890,景泰县,白银市,甘肃省,620423,23.02
2001.0,20406894,北道区,天水市,甘肃省,620503,57.15
2001.0,20406895,清水县,天水市,甘肃省,620521,30.58
2001.0,20406896,秦安县,天水市,甘肃省,620522,58.59
2001.0,20406897,甘谷县,天水市,甘肃省,620523,58.22
2001.0,20406898,武山县,天水市,甘肃省,620524,42.63
2001.0,20406899,张家川回族自治县,天水市,甘肃省,620525,30.72
2001.0,20406928,古浪县,武威市,甘肃省,620622,39.2
2001.0,20406929,天祝藏族自治县,武威市,甘肃省,620623,22.84
2001.0,20407414,临夏县,临夏回族自治州,甘肃省,622921,37.04
2001.0,20407415,康乐县,临夏回族自治州,甘肃省,622922,23.94
2001.0,20407416,永靖县,临夏回族自治州,甘肃省,622923,19.85
2001.0,20407491,广河县,临夏回族自治州,甘肃省,622924,20.25
2001.0,20407492,和政县,临夏回族自治州,甘肃省,622925,19.08
2001.0,20407493,东乡族自治县,临夏回族自治州,甘肃省,622926,26.14
2001.0,20407494,积石山保安族东乡族撒拉族自治县,临夏回族自治州,甘肃省,622927,22.59
2001.0,20407496,合作市,甘南藏族自治州,甘肃省,623001,7.57
2001.0,20407497,临潭县,甘南藏族自治州,甘肃省,623021,14.64
2001.0,20407498,卓尼县,甘南藏族自治州,甘肃省,623022,10.04
2001.0,20407499,舟曲县,甘南藏族自治州,甘肃省,623023,13.43
2001.0,20407500,迭部县,甘南藏族自治州,甘肃省,623024,5.44
2001.0,20407501,玛曲县,甘南藏族自治州,甘肃省,623025,4.01
2001.0,20407502,碌曲县,甘南藏族自治州,甘肃省,623026,3.07
2001.0,20407503,夏河县,甘南藏族自治州,甘肃省,623027,7.68
2002.0,20406779,永登县,兰州市,甘肃省,620121,50.97
2002.0,20406876,皋兰县,兰州市,甘肃省,620122,17.54
2002.0,20406877,榆中县,兰州市,甘肃省,620123,43.08
2002.0,20406888,靖远县,白银市,甘肃省,620421,47.14
2002.0,20406889,会宁县,白银市,甘肃省,620422,58.46
2002.0,20406890,景泰县,白银市,甘肃省,620423,23.19
2002.0,20406894,北道区,天水市,甘肃省,620503,57.52
2002.0,20406895,清水县,天水市,甘肃省,620521,30.78
2002.0,20406896,秦安县,天水市,甘肃省,620522,59.02
2002.0,20406897,甘谷县,天水市,甘肃省,620523,58.66
2002.0,20406898,武山县,天水市,甘肃省,620524,42.94
2002.0,20406899,张家川回族自治县,天水市,甘肃省,620525,31.01
2002.0,20406928,古浪县,武威市,甘肃省,620622,39.52
2002.0,20406929,天祝藏族自治县,武威市,甘肃省,620623,23.02
2002.0,20406940,崆峒区,平凉市,甘肃省,620802,48.58
2002.0,20406941,泾川县,平凉市,甘肃省,620821,34.01
2002.0,20406942,灵台县,平凉市,甘肃省,620822,23.01
2002.0,20406945,庄浪县,平凉市,甘肃省,620825,42.46
2002.0,20406946,静宁县,平凉市,甘肃省,620826,47.18
2002.0,20407113,庆城县,庆阳市,甘肃省,621021,32.13
2002.0,20407114,环县,庆阳市,甘肃省,621022,33.98
2002.0,20407115,华池县,庆阳市,甘肃省,621023,12.89
2002.0,20407116,合水县,庆阳市,甘肃省,621024,16.83
2002.0,20407117,正宁县,庆阳市,甘肃省,621025,23.39
2002.0,20407118,宁县,庆阳市,甘肃省,621026,52.23
2002.0,20407119,镇原县,庆阳市,甘肃省,621027,50.92
2002.0,20407414,临夏县,临夏回族自治州,甘肃省,622921,37.32
2002.0,20407415,康乐县,临夏回族自治州,甘肃省,622922,24.13
2002.0,20407416,永靖县,临夏回族自治州,甘肃省,622923,19.98
2002.0,20407491,广河县,临夏回族自治州,甘肃省,622924,20.46
2002.0,20407492,和政县,临夏回族自治州,甘肃省,622925,19.21
2002.0,20407493,东乡族自治县,临夏回族自治州,甘肃省,622926,26.39
2002.0,20407494,积石山保安族东乡族撒拉族自治县,临夏回族自治州,甘肃省,622927,22.78
2002.0,20407496,合作市,甘南藏族自治州,甘肃省,623001,7.62
2002.0,20407497,临潭县,甘南藏族自治州,甘肃省,623021,14.75
2002.0,20407498,卓尼县,甘南藏族自治州,甘肃省,623022,10.12
2002.0,20407499,舟曲县,甘南藏族自治州,甘肃省,623023,13.55
2002.0,20407500,迭部县,甘南藏族自治州,甘肃省,623024,5.49
2002.0,20407501,玛曲县,甘南藏族自治州,甘肃省,623025,4.06
2002.0,20407502,碌曲县,甘南藏族自治州,甘肃省,623026,3.11
2002.0,20407503,夏河县,甘南藏族自治州,甘肃省,623027,7.73
2002.0,20405339,利辛县,亳州市,安徽省,341623,139.3
2002.0,20405321,砀山县,宿州市,安徽省,341321,90.6
2002.0,20405322,萧县,宿州市,安徽省,341322,128.7
2002.0,20405323,灵璧县,宿州市,安徽省,341323,113.5
2002.0,20405324,泗县,宿州市,安徽省,341324,84.7
2002.0,20405311,颍东区,阜阳市,安徽省,341203,58.6
2002.0,20405313,临泉县,阜阳市,安徽省,341221,190.1
2002.0,20405315,阜南县,阜阳市,安徽省,341225,147.8
2002.0,20405316,颍上县,阜阳市,安徽省,341226,150.8
2002.0,20405328,裕安区,六安市,安徽省,341503,93.5
2002.0,20405915,光山县,信阳市,河南省,411522,78.56
2002.0,20405916,新县,信阳市,河南省,411523,33.63
2002.0,20405917,商城县,信阳市,河南省,411524,70.22
2002.0,20405918,固始县,信阳市,河南省,411525,155.22
2002.0,20405919,潢川县,信阳市,河南省,411526,78.29
2002.0,20405920,淮滨县,信阳市,河南省,411527,65.56
2002.0,20405927,商水县,周口市,河南省,411623,117.2
2002.0,20405928,沈丘县,周口市,河南省,411624,121.1
2002.0,20405929,郸城县,周口市,河南省,411625,128.2
2002.0,20405931,太康县,周口市,河南省,411627,134.9
2002.0,20405938,上蔡县,驻马店市,河南省,411722,135.16
2002.0,20405939,平舆县,驻马店市,河南省,411723,93.65
2002.0,20405941,确山县,驻马店市,河南省,411725,49.57
2002.0,20405945,新蔡县,驻马店市,河南省,411729,101.34
2002.0,20404812,延寿县,哈尔滨市,黑龙江省,230129,25.4
2002.0,20404880,龙江县,齐齐哈尔市,黑龙江省,230221,60.3
2002.0,20404882,泰来县,齐齐哈尔市,黑龙江省,230224,32.7
2002.0,20404883,甘南县,齐齐哈尔市,黑龙江省,230225,37.6
2002.0,20404983,富裕县,齐齐哈尔市,黑龙江省,230227,30.0
2002.0,20404985,克东县,齐齐哈尔市,黑龙江省,230230,28.5
2002.0,20404986,拜泉县,齐齐哈尔市,黑龙江省,230231,56.7
2002.0,20405113,绥滨县,鹤岗市,黑龙江省,230422,18.6
2002.0,20405123,饶河县,双鸭山市,黑龙江省,230524,14.1
2002.0,20405002,林甸县,大庆市,黑龙江省,230623,27.1
2002.0,20404906,桦南县,佳木斯市,黑龙江省,230822,44.5
2002.0,20404907,桦川县,佳木斯市,黑龙江省,230826,21.8
2002.0,20404908,汤原县,佳木斯市,黑龙江省,230828,26.8
2002.0,20404910,同江市,佳木斯市,黑龙江省,230881,16.2
2002.0,20404949,海伦市,绥化市,黑龙江省,231283,80.8
2002.0,20404941,望奎县,绥化市,黑龙江省,231221,47.3
2002.0,20404942,兰西县,绥化市,黑龙江省,231222,47.2
2002.0,20404943,青冈县,绥化市,黑龙江省,231223,42.3
2002.0,20404945,明水县,绥化市,黑龙江省,231225,34.0
2002.0,20406668,融安县,柳州市,广西壮族自治区,450224,31.84
2002.0,20406669,融水苗族自治县,柳州市,广西壮族自治区,450225,46.53
2002.0,20406670,三江侗族自治县,柳州市,广西壮族自治区,450226,34.51
2002.0,20406436,龙胜各族自治县,桂林市,广西壮族自治区,450328,16.58
2002.0,20406437,资源县,桂林市,广西壮族自治区,450329,16.63
2002.0,20406586,田东县,百色市,广西壮族自治区,451022,39.27
2002.0,20406588,德保县,百色市,广西壮族自治区,451024,34.03
2002.0,20406590,那坡县,百色市,广西壮族自治区,451026,19.19
2002.0,20406591,凌云县,百色市,广西壮族自治区,451027,18.42
2002.0,20406592,乐业县,百色市,广西壮族自治区,451028,14.83
2002.0,20406593,田林县,百色市,广西壮族自治区,451029,23.6
2002.0,20406594,西林县,百色市,广西壮族自治区,451030,13.03
2002.0,20406595,隆林各族自治县,百色市,广西壮族自治区,451031,35.6
2002.0,20406599,昭平县,贺州市,广西壮族自治区,451121,39.3
2002.0,20406601,富川瑶族自治县,贺州市,广西壮族自治区,451123,29.3
2002.0,20406607,凤山县,河池市,广西壮族自治区,451223,18.88
2002.0,20406608,东兰县,河池市,广西壮族自治区,451224,27.91
2002.0,20406609,罗城仫佬族自治县,河池市,广西壮族自治区,451225,35.81
2002.0,20406610,环江毛南族自治县,河池市,广西壮族自治区,451226,34.88
2002.0,20406611,巴马瑶族自治县,河池市,广西壮族自治区,451227,23.87
2002.0,20406612,都安瑶族自治县,河池市,广西壮族自治区,451228,62.47
2002.0,20406613,大化瑶族自治县,河池市,广西壮族自治区,451229,40.85
2002.0,20406618,忻城县,来宾市,广西壮族自治区,451321,39.9
2002.0,20406621,金秀瑶族自治县,来宾市,广西壮族自治区,451324,14.68
2002.0,20406656,上林县,南宁市,广西壮族自治区,450125,45.29
2002.0,20406430,隆安县,南宁市,广西壮族自治区,450123,36.87
2002.0,20406655,马山县,南宁市,广西壮族自治区,450124,49.91
2002.0,20406629,大新县,崇左市,广西壮族自治区,451424,35.45
2002.0,20406630,天等县,崇左市,广西壮族自治区,451425,40.34
2002.0,20406627,宁明县,崇左市,广西壮族自治区,451422,39.53
2002.0,20406628,龙州县,崇左市,广西壮族自治区,451423,26.73
2002.0,20407555,六枝特区,六盘水市,贵州省,520203,
2002.0,20407563,桐梓县,遵义市,贵州省,520322,
2002.0,20407639,正安县,遵义市,贵州省,520324,
2002.0,20407640,道真仡佬族苗族自治县,遵义市,贵州省,520325,
2002.0,20407641,务川仡佬族苗族自治县,遵义市,贵州省,520326,
2002.0,20407642,凤冈县,遵义市,贵州省,520327,
2002.0,20407643,湄潭县,遵义市,贵州省,520328,
2002.0,20407645,习水县,遵义市,贵州省,520330,
2002.0,20407646,赤水市,遵义市,贵州省,520381,
2002.0,20407650,西秀区,安顺市,贵州省,520402,
2002.0,20407652,普定县,安顺市,贵州省,520422,
2002.0,20407653,镇宁布依族苗族自治县,安顺市,贵州省,520423,
2002.0,20407654,关岭布依族苗族自治县,安顺市,贵州省,520424,
2002.0,20407655,紫云苗族布依族自治县,安顺市,贵州省,520425,
2002.0,20406723,普安县,黔西南布依族苗族自治州,贵州省,522323,
2002.0,20406724,晴隆县,黔西南布依族苗族自治州,贵州省,522324,
2002.0,20406725,贞丰县,黔西南布依族苗族自治州,贵州省,522325,
2002.0,20406726,望谟县,黔西南布依族苗族自治州,贵州省,522326,
2002.0,20406727,册亨县,黔西南布依族苗族自治州,贵州省,522327,
2002.0,20406728,安龙县,黔西南布依族苗族自治州,贵州省,522328,
2002.0,20406803,黄平县,黔东南苗族侗族自治州,贵州省,522622,
2002.0,20406804,施秉县,黔东南苗族侗族自治州,贵州省,522623,
2002.0,20406805,三穗县,黔东南苗族侗族自治州,贵州省,522624,
2002.0,20406806,镇远县,黔东南苗族侗族自治州,贵州省,522625,
2002.0,20406807,岑巩县,黔东南苗族侗族自治州,贵州省,522626,
2002.0,20406808,天柱县,黔东南苗族侗族自治州,贵州省,522627,
2002.0,20406809,锦屏县,黔东南苗族侗族自治州,贵州省,522628,
2002.0,20406810,剑河县,黔东南苗族侗族自治州,贵州省,522629,
2002.0,20406811,台江县,黔东南苗族侗族自治州,贵州省,522630,
2002.0,20406812,黎平县,黔东南苗族侗族自治州,贵州省,522631,
2002.0,20406813,榕江县,黔东南苗族侗族自治州,贵州省,522632,
2002.0,20406814,从江县,黔东南苗族侗族自治州,贵州省,522633,
2002.0,20406815,雷山县,黔东南苗族侗族自治州,贵州省,522634,
2002.0,20406816,麻江县,黔东南苗族侗族自治州,贵州省,522635,
2002.0,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,522636,
2002.0,20406821,荔波县,黔南布依族苗族自治州,贵州省,522722,
2002.0,20406822,贵定县,黔南布依族苗族自治州,贵州省,522723,
2002.0,20406823,瓮安县,黔南布依族苗族自治州,贵州省,522725,
2002.0,20406824,独山县,黔南布依族苗族自治州,贵州省,522726,
2002.0,20406978,平塘县,黔南布依族苗族自治州,贵州省,522727,
2002.0,20406979,罗甸县,黔南布依族苗族自治州,贵州省,522728,
2002.0,20406980,长顺县,黔南布依族苗族自治州,贵州省,522729,
2002.0,20406981,龙里县,黔南布依族苗族自治州,贵州省,522730,
2002.0,20406982,惠水县,黔南布依族苗族自治州,贵州省,522731,
2002.0,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,522732,
2002.0,20405787,兰考县,开封市,河南省,410225,74.82
2002.0,20405798,栾川县,洛阳市,河南省,410324,32.0
2002.0,20405799,嵩县,洛阳市,河南省,410325,53.5
2002.0,20405800,汝阳县,洛阳市,河南省,410326,41.8
2002.0,20405801,宜阳县,洛阳市,河南省,410327,66.7
2002.0,20405802,洛宁县,洛阳市,河南省,410328,44.0
2002.0,20405813,鲁山县,平顶山市,河南省,410423,83.15
2002.0,20405825,滑县,安阳市,河南省,410526,122.54
2002.0,20405970,封丘县,新乡市,河南省,410727,72.44
2002.0,20405991,范县,濮阳市,河南省,410926,48.54
2002.0,20405992,台前县,濮阳市,河南省,410927,34.27
2002.0,20406113,卢氏县,三门峡市,河南省,411224,35.89
2002.0,20406120,南召县,南阳市,河南省,411321,61.11
2002.0,20406123,镇平县,南阳市,河南省,411324,94.66
2002.0,20406124,内乡县,南阳市,河南省,411325,63.17
2002.0,20406125,淅川县,南阳市,河南省,411326,72.61
2002.0,20406126,社旗县,南阳市,河南省,411327,63.6
2002.0,20406129,桐柏县,南阳市,河南省,411330,42.82
2002.0,20406011,民权县,商丘市,河南省,411421,83.37
2002.0,20406012,睢县,商丘市,河南省,411422,78.74
2002.0,20406013,宁陵县,商丘市,河南省,411423,58.03
2002.0,20405906,柘城县,商丘市,河南省,411424,93.13
2002.0,20405907,虞城县,商丘市,河南省,411425,106.62
2002.0,20407305,察布查尔锡伯自治县,伊犁哈萨克自治州,新疆维吾尔自治区,654022,16.23
2002.0,20407509,尼勒克县,伊犁哈萨克自治州,新疆维吾尔自治区,654028,14.96
2002.0,20407589,托里县,塔城地区,新疆维吾尔自治区,654224,8.65
2002.0,20407598,青河县,阿勒泰地区,新疆维吾尔自治区,654325,5.5
2002.0,20407599,吉木乃县,阿勒泰地区,新疆维吾尔自治区,654326,3.7
2002.0,20406917,乌什县,阿克苏地区,新疆维吾尔自治区,652927,18.46
2002.0,20406919,柯坪县,阿克苏地区,新疆维吾尔自治区,652929,4.03
2002.0,20406921,阿图什市,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653001,20.3
2002.0,20406922,阿克陶县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653022,16.96
2002.0,20406923,阿合奇县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653023,3.47
2002.0,20406924,乌恰县,克孜勒苏柯尔克孜自治州,新疆维吾尔自治区,653024,4.46
2002.0,20407205,喀什市,喀什地区,新疆维吾尔自治区,653101,34.9
2002.0,20407206,疏附县,喀什地区,新疆维吾尔自治区,653121,36.27
2002.0,20407207,疏勒县,喀什地区,新疆维吾尔自治区,653122,28.81
2002.0,20407208,英吉沙县,喀什地区,新疆维吾尔自治区,653123,22.55
2002.0,20407209,泽普县,喀什地区,新疆维吾尔自治区,653124,17.84
2002.0,20407210,莎车县,喀什地区,新疆维吾尔自治区,653125,64.63
2002.0,20407211,叶城县,喀什地区,新疆维吾尔自治区,653126,37.53
2002.0,20407212,麦盖提县,喀什地区,新疆维吾尔自治区,653127,20.15
2002.0,20407213,岳普湖县,喀什地区,新疆维吾尔自治区,653128,13.45
2002.0,20407214,伽师县,喀什地区,新疆维吾尔自治区,653129,31.76
2002.0,20407215,巴楚县,喀什地区,新疆维吾尔自治区,653130,37.51
2002.0,20407216,塔什库尔干塔吉克自治县,喀什地区,新疆维吾尔自治区,653131,3.35
2002.0,20407218,和田市,和田地区,新疆维吾尔自治区,653201,17.69
2002.0,20407219,和田县,和田地区,新疆维吾尔自治区,653221,26.71
2002.0,20407220,墨玉县,和田地区,新疆维吾尔自治区,653222,42.29
2002.0,20407295,皮山县,和田地区,新疆维吾尔自治区,653223,21.83
2002.0,20407296,洛浦县,和田地区,新疆维吾尔自治区,653224,24.5
2002.0,20407297,策勒县,和田地区,新疆维吾尔自治区,653225,13.48
2002.0,20407298,于田县,和田地区,新疆维吾尔自治区,653226,21.8
2002.0,20407299,民丰县,和田地区,新疆维吾尔自治区,653227,3.48
2002.0,20407247,叙永县,泸州市,四川省,510524,61.07
2002.0,20407248,古蔺县,泸州市,四川省,510525,69.38
2002.0,20407265,北川县,绵阳市,四川省,510726,16.03
2002.0,20407266,平武县,绵阳市,四川省,510727,18.78
2002.0,20407343,元坝区,广元市,四川省,510811,23.45
2002.0,20407344,朝天区,广元市,四川省,510812,20.3
2002.0,20407345,旺苍县,广元市,四川省,510821,45.91
2002.0,20407346,青川县,广元市,四川省,510822,25.34
2002.0,20407347,剑阁县,广元市,四川省,510823,66.8
2002.0,20407348,苍溪县,广元市,四川省,510824,77.77
2002.0,20406694,沐川县,乐山市,四川省,511129,22.99
2002.0,20406696,马边彝族自治县,乐山市,四川省,511133,17.04
2002.0,20406506,嘉陵区,南充市,四川省,511304,62.52
2002.0,20406507,南部县,南充市,四川省,511321,118.69
2002.0,20406510,仪陇县,南充市,四川省,511324,91.68
2002.0,20406512,阆中市,南充市,四川省,511381,78.78
2002.0,20406532,屏山县,宜宾市,四川省,511529,25.06
2002.0,20406535,广安区,广安市,四川省,511602,109.31
2002.0,20406544,宣汉县,达州市,四川省,511722,104.72
2002.0,20406548,万源市,达州市,四川省,511781,53.67
2002.0,20406561,巴州区,巴中市,四川省,511902,118.59
2002.0,20407358,通江县,巴中市,四川省,511921,67.64
2002.0,20407359,南江县,巴中市,四川省,511922,59.37
2002.0,20407360,平昌县,巴中市,四川省,511923,83.33
2002.0,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,11.19
2002.0,20407443,理县,阿坝藏族羌族自治州,四川省,513222,4.37
2002.0,20407444,茂县,阿坝藏族羌族自治州,四川省,513223,10.36
2002.0,20407445,松潘县,阿坝藏族羌族自治州,四川省,513224,6.91
2002.0,20407446,九寨沟县,阿坝藏族羌族自治州,四川省,513225,6.22
2002.0,20407447,金川县,阿坝藏族羌族自治州,四川省,513226,6.91
2002.0,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,7.67
2002.0,20407449,黑水县,阿坝藏族羌族自治州,四川省,513228,5.7
2002.0,20407451,壤塘县,阿坝藏族羌族自治州,四川省,513230,3.36
2002.0,20407452,阿坝县,阿坝藏族羌族自治州,四川省,513231,6.23
2002.0,20407453,若尔盖县,阿坝藏族羌族自治州,四川省,513232,6.54
2002.0,20407454,红原县,阿坝藏族羌族自治州,四川省,513233,3.79
2002.0,20407457,泸定县,甘孜藏族自治州,四川省,513322,7.79
2002.0,20406999,丹巴县,甘孜藏族自治州,四川省,513323,5.58
2002.0,20407000,九龙县,甘孜藏族自治州,四川省,513324,5.08
2002.0,20407001,雅江县,甘孜藏族自治州,四川省,513325,3.97
2002.0,20407076,道孚县,甘孜藏族自治州,四川省,513326,4.48
2002.0,20407077,炉霍县,甘孜藏族自治州,四川省,513327,3.96
2002.0,20407078,甘孜县,甘孜藏族自治州,四川省,513328,5.57
2002.0,20407079,新龙县,甘孜藏族自治州,四川省,513329,4.05
2002.0,20407080,德格县,甘孜藏族自治州,四川省,513330,6.4
2002.0,20407081,白玉县,甘孜藏族自治州,四川省,513331,4.2
2002.0,20407082,石渠县,甘孜藏族自治州,四川省,513332,6.35
2002.0,20407083,色达县,甘孜藏族自治州,四川省,513333,4.15
2002.0,20407084,理塘县,甘孜藏族自治州,四川省,513334,4.95
2002.0,20407085,巴塘县,甘孜藏族自治州,四川省,513335,4.38
2002.0,20407086,乡城县,甘孜藏族自治州,四川省,513336,2.69
2002.0,20407087,稻城县,甘孜藏族自治州,四川省,513337,2.82
2002.0,20407088,得荣县,甘孜藏族自治州,四川省,513338,2.38
2002.0,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,12.45
2002.0,20407092,盐源县,凉山彝族自治州,四川省,513423,31.38
2002.0,20407097,普格县,凉山彝族自治州,四川省,513428,13.92
2002.0,20407458,布拖县,凉山彝族自治州,四川省,513429,13.86
2002.0,20407459,金阳县,凉山彝族自治州,四川省,513430,14.0
2002.0,20407460,昭觉县,凉山彝族自治州,四川省,513431,20.77
2002.0,20407461,喜德县,凉山彝族自治州,四川省,513432,13.77
2002.0,20407463,越西县,凉山彝族自治州,四川省,513434,23.78
2002.0,20407464,甘洛县,凉山彝族自治州,四川省,513435,17.54
2002.0,20407465,美姑县,凉山彝族自治州,四川省,513436,17.62
2002.0,20407539,雷波县,凉山彝族自治州,四川省,513437,20.79
2002.0,20407186,城关区,拉萨市,西藏自治区,540102,14.45
2002.0,20407187,林周县,拉萨市,西藏自治区,540121,5.57
2002.0,20407188,当雄县,拉萨市,西藏自治区,540122,3.98
2002.0,20407189,尼木县,拉萨市,西藏自治区,540123,2.92
2002.0,20407190,曲水县,拉萨市,西藏自治区,540124,3.27
2002.0,20407193,墨竹工卡县,拉萨市,西藏自治区,540127,4.12
2002.0,20407310,普兰县,阿里地区,西藏自治区,542521,0.79
2002.0,20407311,札达县,阿里地区,西藏自治区,542522,0.57
2002.0,20407312,噶尔县,阿里地区,西藏自治区,542523,1.26
2002.0,20407313,日土县,阿里地区,西藏自治区,542524,0.76
2002.0,20407314,革吉县,阿里地区,西藏自治区,542525,1.3
2002.0,20407315,改则县,阿里地区,西藏自治区,542526,1.78
2002.0,20407316,措勤县,阿里地区,西藏自治区,542527,1.2
2002.0,20404317,娄烦县,太原市,山西省,140123,
2002.0,20404325,阳高县,大同市,山西省,140221,
2002.0,20404326,天镇县,大同市,山西省,140222,
2002.0,20404327,广灵县,大同市,山西省,140223,
2002.0,20404328,灵丘县,大同市,山西省,140224,
2002.0,20404329,浑源县,大同市,山西省,140225,
2002.0,20404466,平顺县,长治市,山西省,140425,
2002.0,20404468,壶关县,长治市,山西省,140427,
2002.0,20404470,武乡县,长治市,山西省,140429,
2002.0,20404253,右玉县,朔州市,山西省,140623,
2002.0,20404259,左权县,晋中市,山西省,140722,
2002.0,20404260,和顺县,晋中市,山西省,140723,
2002.0,20404157,平陆县,运城市,山西省,140829,
2002.0,20404165,五台县,忻州市,山西省,140922,
2002.0,20404166,代县,忻州市,山西省,140923,
2002.0,20404167,繁峙县,忻州市,山西省,140924,
2002.0,20404168,宁武县,忻州市,山西省,140925,
2002.0,20404169,静乐县,忻州市,山西省,140926,
2002.0,20404170,神池县,忻州市,山西省,140927,
2002.0,20404171,五寨县,忻州市,山西省,140928,
2002.0,20404172,岢岚县,忻州市,山西省,140929,
2002.0,20404173,河曲县,忻州市,山西省,140930,
2002.0,20404174,保德县,忻州市,山西省,140931,
2002.0,20404225,偏关县,忻州市,山西省,140932,
2002.0,20404237,吉县,临汾市,山西省,141028,
2002.0,20404239,大宁县,临汾市,山西省,141030,
2002.0,20404240,隰县,临汾市,山西省,141031,
2002.0,20404241,永和县,临汾市,山西省,141032,
2002.0,20404342,汾西县,临汾市,山西省,141034,
2002.0,20407609,周至县,西安市,陕西省,610124,62.49
2002.0,20406755,印台区,铜川市,陕西省,610203,23.38
2002.0,20406756,耀州区,铜川市,陕西省,610204,29.67
2002.0,20406757,宜君县,铜川市,陕西省,610222,9.27
2002.0,20406765,扶风县,宝鸡市,陕西省,610324,45.31
2002.0,20406767,陇县,宝鸡市,陕西省,610327,25.01
2002.0,20406768,千阳县,宝鸡市,陕西省,610328,12.66
2002.0,20406868,麟游县,宝鸡市,陕西省,610329,8.76
2002.0,20406870,太白县,宝鸡市,陕西省,610331,5.2
2002.0,20407033,永寿县,咸阳市,陕西省,610426,18.41
2002.0,20407035,长武县,咸阳市,陕西省,610428,17.22
2002.0,20407036,旬邑县,咸阳市,陕西省,610429,26.8
2002.0,20407037,淳化县,咸阳市,陕西省,610430,19.15
2002.0,20407046,合阳县,渭南市,陕西省,610524,43.27
2002.0,20407145,澄城县,渭南市,陕西省,610525,38.46
2002.0,20407146,蒲城县,渭南市,陕西省,610526,74.42
2002.0,20407147,白水县,渭南市,陕西省,610527,28.0
2002.0,20407221,富平县,渭南市,陕西省,610528,75.36
2002.0,20407227,延长县,延安市,陕西省,610621,14.23
2002.0,20407228,延川县,延安市,陕西省,610622,18.37
2002.0,20407236,宜川县,延安市,陕西省,610630,11.21
2002.0,20407243,城固县,汉中市,陕西省,610722,50.31
2002.0,20407342,洋县,汉中市,陕西省,610723,44.01
2002.0,20407417,西乡县,汉中市,陕西省,610724,39.78
2002.0,20407418,勉县,汉中市,陕西省,610725,42.0
2002.0,20407419,宁强县,汉中市,陕西省,610726,33.26
2002.0,20407420,略阳县,汉中市,陕西省,610727,20.18
2002.0,20407421,镇巴县,汉中市,陕西省,610728,27.47
2002.0,20407422,留坝县,汉中市,陕西省,610729,4.55
2002.0,20407423,佛坪县,汉中市,陕西省,610730,3.36
2002.0,20407431,定边县,榆林市,陕西省,610825,30.02
2002.0,20407432,绥德县,榆林市,陕西省,610826,34.5
2002.0,20407433,米脂县,榆林市,陕西省,610827,20.72
2002.0,20407434,佳县,榆林市,陕西省,610828,24.62
2002.0,20407435,吴堡县,榆林市,陕西省,610829,7.68
2002.0,20407436,清涧县,榆林市,陕西省,610830,20.76
2002.0,20407437,子洲县,榆林市,陕西省,610831,30.9
2002.0,20407440,汉滨区,安康市,陕西省,610902,93.93
2002.0,20407441,汉阴县,安康市,陕西省,610921,28.96
2002.0,20407614,石泉县,安康市,陕西省,610922,18.17
2002.0,20407615,宁陕县,安康市,陕西省,610923,7.45
2002.0,20407616,紫阳县,安康市,陕西省,610924,33.77
2002.0,20407617,岚皋县,安康市,陕西省,610925,16.66
2002.0,20407618,平利县,安康市,陕西省,610926,22.84
2002.0,20407619,镇坪县,安康市,陕西省,610927,5.75
2002.0,20407621,白河县,安康市,陕西省,610929,20.67
