行政区划代码,地区等级,县域名称,所属省份,经度,纬度,地形起伏度
331121,3,青田县,浙江省,120.289598,28.13906,1.322973
331122,3,缙云县,浙江省,120.091573,28.659279,0.971964
331123,3,遂昌县,浙江省,119.276104,28.592119,1.576964
331124,3,松阳县,浙江省,119.482015,28.449171,1.26641
331125,3,云和县,浙江省,119.573397,28.11579,1.287155
331126,3,庆元县,浙江省,119.06259,27.61922,1.593595
331127,3,景宁畲族自治县,浙江省,119.635697,27.973312,1.697278
331181,3,龙泉市,浙江省,119.141461,28.074623,1.52033
340102,3,瑶海区,安徽省,117.309229,31.858048,0.036276
340103,3,庐阳区,安徽省,117.264595,31.878641,0.031711
340104,3,蜀山区,安徽省,117.260536,31.851158,0.024728
340111,3,包河区,安徽省,117.309658,31.793093,0.012826
340121,3,长丰县,安徽省,117.167564,32.478018,0.048226
340122,3,肥东县,安徽省,117.469383,31.88794,0.046233
340123,3,肥西县,安徽省,117.157981,31.70681,0.039329
340124,3,庐江县,安徽省,117.2878,31.25555,0.037113
340181,3,巢湖市,安徽省,117.8618,31.598628,0.037419
340202,3,镜湖区,安徽省,118.385146,31.340404,0.008517
340203,3,弋江区,安徽省,118.372655,31.311757,0.008875
340207,3,鸠江区,安徽省,118.391734,31.369373,0.007586
340208,3,三山区,安徽省,118.268101,31.219568,0.015276
340221,3,芜湖县,安徽省,118.576124,31.134809,0.016388
340222,3,繁昌县,安徽省,118.201349,31.080896,0.055844
340223,3,南陵县,安徽省,118.33436,30.914923,0.058787
340225,3,无为县,安徽省,117.902366,31.303168,0.021868
340302,3,龙子湖区,安徽省,117.39379,32.943014,0.030354
340303,3,蚌山区,安徽省,117.367614,32.944198,0.029342
340304,3,禹会区,安徽省,117.342451,32.929711,0.024983
340311,3,淮上区,安徽省,117.359331,32.965435,0.017873
340321,3,怀远县,安徽省,117.205234,32.970031,0.023085
340322,3,五河县,安徽省,117.879486,33.127823,0.018647
340323,3,固镇县,安徽省,117.316955,33.316899,0.020702
340402,3,大通区,安徽省,117.053273,32.631533,0.031703
340403,3,田家庵区,安徽省,117.017409,32.647155,0.040357
340404,3,谢家集区,安徽省,116.859048,32.599901,0.029319
340405,3,八公山区,安徽省,116.83349,32.631379,0.046222
340406,3,潘集区,安徽省,116.834716,32.77208,0.021934
340421,3,凤台县,安徽省,116.711051,32.709445,0.023945
340503,3,花山区,安徽省,118.492562,31.71971,0.030391
340504,3,雨山区,安徽省,118.49856,31.682208,0.027922
340506,3,博望区,安徽省,118.844538,31.558471,0.025551
340521,3,当涂县,安徽省,118.497972,31.571213,0.010155
340522,3,含山县,安徽省,118.101421,31.735599,0.044087
340523,3,和县,安徽省,118.351405,31.741794,0.02127
340602,3,杜集区,安徽省,116.828134,33.991451,0.042852
340603,3,相山区,安徽省,116.794345,33.959893,0.040682
340604,3,烈山区,安徽省,116.813042,33.895139,0.047326
340621,3,濉溪县,安徽省,116.766299,33.915477,0.028695
340702,3,铜官山区,安徽省,117.816174,30.927608,0.040017
340711,3,郊区,安徽省,117.80707,30.908927,0.059728
340721,3,铜陵县,安徽省,117.937405,30.950619,0.059764
340802,3,迎江区,安徽省,117.09115,30.511548,0.011571
340803,3,大观区,安徽省,117.02167,30.553957,0.026788
340811,3,宜秀区,安徽省,117.070003,30.541323,0.153558
340822,3,怀宁县,安徽省,116.829475,30.733825,0.045269
340823,3,枞阳县,安徽省,117.115349,30.531828,0.049802
340824,3,潜山县,安徽省,116.58127,30.631129,0.572764
340825,3,太湖县,安徽省,116.308795,30.45422,0.449966
340826,3,宿松县,安徽省,116.129105,30.153746,0.115549
340827,3,望江县,安徽省,116.694183,30.124428,0.02169
340828,3,岳西县,安徽省,116.359921,30.849442,1.289012
340881,3,桐城市,安徽省,116.97412,31.0358,0.203201
341002,3,屯溪区,安徽省,118.315329,29.696109,0.156113
341003,3,黄山区,安徽省,118.141568,30.272942,0.825189
341004,3,徽州区,安徽省,118.336751,29.827279,0.537029
341021,3,歙县,安徽省,118.415356,29.861308,0.863378
341022,3,休宁县,安徽省,118.199179,29.789095,0.766395
341023,3,黟县,安徽省,117.938373,29.924805,0.738436
341024,3,祁门县,安徽省,117.717396,29.854055,0.557633
341102,3,琅琊区,安徽省,118.305843,32.29453,0.044674
341103,3,南谯区,安徽省,118.296955,32.329842,0.06719
341122,3,来安县,安徽省,118.435749,32.452167,0.043629
341124,3,全椒县,安徽省,118.27309,32.085407,0.045352
341125,3,定远县,安徽省,117.698563,32.530982,0.060193
341126,3,凤阳县,安徽省,117.531623,32.874735,0.051557
341181,3,天长市,安徽省,119.004817,32.667571,0.021251
341182,3,明光市,安徽省,118.018276,32.781995,0.048657
341202,3,颍州区,安徽省,115.806942,32.883468,0.031473
341203,3,颍东区,安徽省,115.856735,32.91248,0.028285
341204,3,颍泉区,安徽省,115.808327,32.924918,0.031652
341221,3,临泉县,安徽省,115.261473,33.040261,0.038135
341222,3,太和县,安徽省,115.621934,33.160326,0.033963
341225,3,阜南县,安徽省,115.595644,32.658297,0.031759
341226,3,颍上县,安徽省,116.256789,32.653255,0.025193
341282,3,界首市,安徽省,115.374564,33.257013,0.036772
341302,3,埇桥区,安徽省,116.977463,33.640061,0.031212
341321,3,砀山县,安徽省,116.367095,34.442561,0.046112
341322,3,萧县,安徽省,116.94729,34.188728,0.048247
341323,3,灵璧县,安徽省,117.552462,33.552998,0.024123
341324,3,泗县,安徽省,117.910629,33.482982,0.020247
341502,3,金安区,安徽省,116.539679,31.749265,0.065111
341503,3,裕安区,安徽省,116.47992,31.737813,0.071338
341521,3,寿县,安徽省,116.519729,31.735892,0.029782
341522,3,霍邱县,安徽省,116.277912,32.353038,0.038492
341523,3,舒城县,安徽省,116.948623,31.462027,0.298005
341524,3,金寨县,安徽省,115.934366,31.72717,0.826979
341525,3,霍山县,安徽省,116.332951,31.392786,0.748178
341602,3,谯城区,安徽省,115.779025,33.876235,0.037467
341621,3,涡阳县,安徽省,116.215665,33.492921,0.031692
341622,3,蒙城县,安徽省,116.564248,33.265831,0.026556
341623,3,利辛县,安徽省,116.208635,33.144724,0.028669
341702,3,贵池区,安徽省,117.567379,30.687181,0.287872
341721,3,东至县,安徽省,117.027533,30.111182,0.223865
341722,3,石台县,安徽省,117.486306,30.210313,0.932275
341723,3,青阳县,安徽省,117.847362,30.63923,0.44505
341802,3,宣州区,安徽省,118.756328,30.946319,0.101783
341821,3,郎溪县,安徽省,119.179657,31.126412,0.041365
341822,3,广德县,安徽省,119.420935,30.877555,0.144793
341823,3,泾县,安徽省,118.419864,30.688578,0.436337
341824,3,绩溪县,安徽省,118.578519,30.067533,0.892136
341825,3,旌德县,安徽省,118.540487,30.28635,0.781374
341881,3,宁国市,安徽省,118.982915,30.633571,0.547031
350102,3,鼓楼区,福建省,119.303822,26.082294,0.026091
350103,3,台江区,福建省,119.314054,26.052842,0.012276
350104,3,仓山区,福建省,119.273546,26.046744,0.013692
350105,3,马尾区,福建省,119.455589,25.9895,0.633126
350111,3,晋安区,福建省,119.328515,26.082105,0.862818
350121,3,闽侯县,福建省,119.131725,26.150047,0.98012
350122,3,连江县,福建省,119.539704,26.197364,0.542859
350123,3,罗源县,福建省,119.549776,26.489559,0.844529
350124,3,闽清县,福建省,118.863361,26.221198,1.139838
350125,3,永泰县,福建省,118.932592,25.866695,1.199684
350128,3,平潭县,福建省,119.790168,25.49872,0.036997
350181,3,福清市,福建省,119.384334,25.721143,0.338299
350182,3,长乐市,福建省,119.523266,25.962888,0.183364
350203,3,思明区,福建省,118.082658,24.445567,0.054617
350205,3,海沧区,福建省,118.032818,24.484503,0.196119
350206,3,湖里区,福建省,118.146769,24.512905,0.02214
350211,3,集美区,福建省,118.097337,24.57597,0.393748
350212,3,同安区,福建省,118.152149,24.722747,0.588009
350213,3,翔安区,福建省,118.248034,24.618544,0.137063
350302,3,城厢区,福建省,118.993885,25.419319,0.622441
350303,3,涵江区,福建省,119.11629,25.45872,0.560952
350304,3,荔城区,福建省,119.015123,25.431979,0.230328
350305,3,秀屿区,福建省,119.105528,25.318672,0.032876
350322,3,仙游县,福建省,118.691601,25.362094,0.958358
350402,3,梅列区,福建省,117.645856,26.271711,0.907459
350403,3,三元区,福建省,117.608045,26.23402,0.965378
350421,3,明溪县,福建省,117.201847,26.357379,0.748993
350423,3,清流县,福建省,116.816909,26.177797,0.731374
350424,3,宁化县,福建省,116.654365,26.261754,0.657884
350425,3,大田县,福建省,117.847115,25.692699,1.068541
350426,3,尤溪县,福建省,118.190467,26.170171,1.05328
350427,3,沙县,福建省,117.79245,26.3973,0.870553
350428,3,将乐县,福建省,117.471373,26.728953,1.071529
350429,3,泰宁县,福建省,117.17574,26.900259,0.880529
350430,3,建宁县,福建省,116.846084,26.830902,0.839805
350481,3,永安市,福建省,117.374461,25.976394,1.162962
350502,3,鲤城区,福建省,118.586884,24.907581,0.035701
350503,3,丰泽区,福建省,118.668527,24.871018,0.049087
350504,3,洛江区,福建省,118.671193,24.939751,0.370877
350505,3,泉港区,福建省,118.916309,25.119815,0.235793
350521,3,惠安县,福建省,118.796605,25.030781,0.092168
350524,3,安溪县,福建省,118.186289,25.055955,1.190433
350525,3,永春县,福建省,118.29416,25.321849,1.104775
350526,3,德化县,福建省,118.241094,25.491494,1.226792
350581,3,石狮市,福建省,118.648066,24.732204,0.023722
350582,3,晋江市,福建省,118.552365,24.781681,0.027364
350583,3,南安市,福建省,118.386279,24.960385,0.439006
350602,3,芗城区,福建省,117.653975,24.5109,0.226483
350603,3,龙文区,福建省,117.709755,24.503113,0.029092
350622,3,云霄县,福建省,117.339573,23.957936,0.516667
350623,3,漳浦县,福建省,117.613808,24.117102,0.28542
350624,3,诏安县,福建省,117.175185,23.711579,0.502963
350625,3,长泰县,福建省,117.759153,24.625449,0.72473
350626,3,东山县,福建省,117.430061,23.701262,0.030856
350627,3,南靖县,福建省,117.357321,24.514654,0.812929
350628,3,平和县,福建省,117.314891,24.363437,0.951047
350629,3,华安县,福建省,117.534103,25.004425,1.200293
350681,3,龙海市,福建省,117.818197,24.446706,0.212362
350702,3,延平区,福建省,118.181894,26.637457,0.877476
350721,3,顺昌县,福建省,117.810357,26.793288,0.780087
350722,3,浦城县,福建省,118.541256,27.917263,0.991969
350723,3,光泽县,福建省,117.334106,27.540988,1.155714
350724,3,松溪县,福建省,118.785468,27.526232,0.871198
350725,3,政和县,福建省,118.857642,27.366104,1.198934
350781,3,邵武市,福建省,117.492534,27.340327,0.898563
350782,3,武夷山市,福建省,118.03531,27.756648,1.209632
350783,3,建瓯市,福建省,118.304988,27.022727,0.849809
350784,3,建阳市,福建省,118.120464,27.331876,0.702361
350802,3,新罗区,福建省,117.037264,25.098292,1.25296
350821,3,长汀县,福建省,116.357581,25.833531,0.654398
350822,3,永定县,福建省,116.732092,24.723962,0.849645
350823,3,上杭县,福建省,116.420099,25.049518,0.817162
350824,3,武平县,福建省,116.100408,25.095298,0.694083
350825,3,连城县,福建省,116.754473,25.710539,1.185004
350881,3,漳平市,福建省,117.419998,25.290185,1.151968
350902,3,蕉城区,福建省,119.526299,26.660611,1.194522
350921,3,霞浦县,福建省,120.005643,26.885204,0.518175
350922,3,古田县,福建省,118.746284,26.577837,1.042536
350923,3,屏南县,福建省,118.985895,26.908276,1.289072
350924,3,寿宁县,福建省,119.514987,27.454479,1.25635
350925,3,周宁县,福建省,119.339025,27.104591,1.352653
350926,3,柘荣县,福建省,119.900609,27.233933,1.452354
350981,3,福安市,福建省,119.652171,27.087184,0.978313
350982,3,福鼎市,福建省,120.216978,27.324479,0.526234
360102,3,东湖区,江西省,115.899262,28.685085,0.021582
360103,3,西湖区,江西省,115.877233,28.657595,0.020448
360104,3,青云谱区,江西省,115.925749,28.621169,0.024723
360105,3,湾里区,江西省,115.730847,28.714796,0.575491
360111,3,青山湖区,江西省,115.962144,28.682985,0.031387
360121,3,南昌县,江西省,115.944304,28.545602,0.018841
360122,3,新建县,江西省,115.815278,28.692864,0.042577
360123,3,安义县,江西省,115.549247,28.844507,0.143261
360124,3,进贤县,江西省,116.26948,28.366913,0.027713
360202,3,昌江区,江西省,117.183748,29.273435,0.115998
360203,3,珠山区,江西省,117.202893,29.299923,0.05553
360222,3,浮梁县,江西省,117.215086,29.351681,0.30897
360281,3,乐平市,江西省,117.151796,28.97844,0.081733
360302,3,安源区,江西省,113.87073,27.615202,0.170364
360313,3,湘东区,江西省,113.733047,27.640075,0.330556
360321,3,莲花县,江西省,113.961516,27.127658,0.649751
360322,3,上栗县,江西省,113.795311,27.880302,0.30534
360323,3,芦溪县,江西省,114.029828,27.630806,0.899632
360402,3,濂溪区,江西省,115.989197,29.671694,0.624948
360403,3,浔阳区,江西省,115.990301,29.727593,0.022534
360421,3,九江县,江西省,115.911323,29.608431,0.075889
360423,3,武宁县,江西省,115.100578,29.256323,0.726605
360424,3,修水县,江西省,114.546702,29.026022,0.765655
360425,3,永修县,江西省,115.832453,29.012297,0.20426
360426,3,德安县,江西省,115.767484,29.298738,0.14151
360427,3,星子县,江西省,116.04506,29.448128,0.3637
360428,3,都昌县,江西省,116.204099,29.273194,0.046058
360429,3,湖口县,江西省,116.251947,29.731101,0.064461
360430,3,彭泽县,江西省,116.549359,29.896061,0.1265
360481,3,瑞昌市,江西省,115.681337,29.675874,0.324009
360482,3,共青城市,江西省,115.808844,29.248317,0.028724
360502,3,渝水区,江西省,114.944646,27.800387,0.105425
360521,3,分宜县,江西省,114.69205,27.814758,0.218313
360602,3,月湖区,江西省,117.037137,28.239153,0.039757
360622,3,余江县,江西省,116.822763,28.206177,0.064061
360681,3,贵溪市,江西省,117.245497,28.292519,0.458963
360702,3,章贡区,江西省,114.921171,25.817816,0.307399
360703,3,南康区,江西省,114.765044,25.661369,0.263997
360721,3,赣县,江西省,115.005392,25.862815,0.342937
360722,3,信丰县,江西省,114.92283,25.386704,0.294671
360723,3,大余县,江西省,114.362112,25.401314,0.629607
360724,3,上犹县,江西省,114.551138,25.785172,0.785302
360725,3,崇义县,江西省,114.308267,25.681784,0.943134
360726,3,安远县,江西省,115.393922,25.136927,0.512544
360727,3,龙南县,江西省,114.789873,24.911069,0.576002
360728,3,定南县,江西省,115.027845,24.78441,0.433252
360729,3,全南县,江西省,114.530125,24.742403,0.514022
360730,3,宁都县,江西省,116.013621,26.470996,0.50193
360731,3,于都县,江西省,115.415508,25.952069,0.450922
360732,3,兴国县,江西省,115.36319,26.337937,0.475216
360733,3,会昌县,江西省,115.786057,25.600272,0.383675
360734,3,寻乌县,江西省,115.646636,24.963371,0.668235
360735,3,石城县,江西省,116.346995,26.314775,0.534842
360781,3,瑞金市,江西省,116.027135,25.885555,0.351635
360802,3,吉州区,江西省,114.994764,27.143801,0.073429
360803,3,青原区,江西省,115.014812,27.081977,0.294453
360821,3,吉安县,江西省,114.907733,27.03989,0.128744
360822,3,吉水县,江西省,115.135507,27.229632,0.181124
360823,3,峡江县,江西省,115.316566,27.582901,0.113777
360824,3,新干县,江西省,115.387052,27.740192,0.210252
360825,3,永丰县,江西省,115.44432,27.318852,0.357612
360826,3,泰和县,江西省,114.908869,26.78996,0.257642
360827,3,遂川县,江西省,114.520537,26.313737,0.797332
360828,3,万安县,江西省,114.786182,26.458254,0.323884
360829,3,安福县,江西省,114.619893,27.392874,0.570962
360830,3,永新县,江西省,114.243096,26.945002,0.518348
360881,3,井冈山市,江西省,114.289228,26.748081,1.134435
360902,3,袁州区,江西省,114.424657,27.798846,0.380098
360921,3,奉新县,江西省,115.400491,28.688423,0.685549
360922,3,万载县,江西省,114.445523,28.106004,0.434336
360923,3,上高县,江西省,114.947831,28.238876,0.171355
360924,3,宜丰县,江西省,114.803515,28.393666,0.436651
360925,3,靖安县,江西省,115.362629,28.861479,1.033073
360926,3,铜鼓县,江西省,114.371172,28.52077,0.819775
360981,3,丰城市,江西省,115.771094,28.159142,0.123279
360982,3,樟树市,江西省,115.546385,28.054814,0.109922
360983,3,高安市,江西省,115.375616,28.417255,0.087448
361002,3,临川区,江西省,116.371066,27.970596,0.092149
361021,3,南城县,江西省,116.63704,27.569678,0.258184
361022,3,黎川县,江西省,116.907681,27.282333,0.510029
361023,3,南丰县,江西省,116.525725,27.218445,0.358751
361024,3,崇仁县,江西省,116.061101,27.764394,0.212056
361025,3,乐安县,江西省,115.830481,27.428765,0.484172
361026,3,宜黄县,江西省,116.222128,27.546146,0.666562
361027,3,金溪县,江西省,116.755058,27.918959,0.18431
361028,3,资溪县,江西省,117.060264,27.706102,0.830547
361029,3,东乡县,江西省,116.603159,28.249059,0.075309
361030,3,广昌县,江西省,116.325757,26.837267,0.403752
361102,3,信州区,江西省,117.96646,28.431002,0.115072
361121,3,上饶县,江西省,117.90785,28.448983,0.761297
361122,3,广丰县,江西省,118.19124,28.436286,0.505572
361123,3,玉山县,江西省,118.245124,28.682055,0.644481
361124,3,铅山县,江西省,117.709451,28.315217,0.957701
361125,3,横峰县,江西省,117.596452,28.407118,0.401033
361126,3,弋阳县,江西省,117.449588,28.378044,0.213202
361127,3,余干县,江西省,116.695647,28.702302,0.029057
361128,3,鄱阳县,江西省,116.699746,29.011699,0.055341
361129,3,万年县,江西省,117.058445,28.694582,0.093551
361130,3,婺源县,江西省,117.861798,29.248086,0.457982
361181,3,德兴市,江西省,117.578713,28.946464,0.465725
370102,3,历下区,山东省,117.076455,36.666412,0.141927
370103,3,市中区,山东省,116.997777,36.651474,0.17043
370104,3,槐荫区,山东省,116.901224,36.651441,0.032949
370105,3,天桥区,山东省,116.987492,36.678016,0.02618
370112,3,历城区,山东省,117.065237,36.680017,0.27236
370113,3,长清区,山东省,116.751937,36.553571,0.188528
370124,3,平阴县,山东省,116.456187,36.289265,0.107253
370125,3,济阳县,山东省,117.173525,36.978537,0.020096
370126,3,商河县,山东省,117.157207,37.30905,0.015027
370181,3,章丘市,山东省,117.526228,36.681258,0.191523
370202,3,市南区,山东省,120.385649,36.080305,0.032113
370203,3,市北区,山东省,120.374731,36.087609,0.032094
370211,3,黄岛区,山东省,120.04619,35.872664,0.064895
370212,3,崂山区,山东省,120.468956,36.107538,0.648643
370213,3,李沧区,山东省,120.432697,36.145463,0.056697
370214,3,城阳区,山东省,120.39631,36.307064,0.047332
370281,3,胶州市,山东省,120.033382,36.26468,0.037621
370282,3,即墨市,山东省,120.447128,36.389639,0.034506
370283,3,平度市,山东省,119.988454,36.776875,0.054148
370285,3,莱西市,山东省,120.51769,36.889084,0.069843
370302,3,淄川区,山东省,117.966723,36.643452,0.312977
370303,3,张店区,山东省,118.017913,36.806674,0.060745
370304,3,博山区,山东省,117.861677,36.494721,0.471195
370305,3,临淄区,山东省,118.309118,36.826981,0.071984
370306,3,周村区,山东省,117.869886,36.803072,0.083152
370321,3,桓台县,山东省,118.097923,36.959804,0.014867
370322,3,高青县,山东省,117.826916,37.171063,0.011926
370323,3,沂源县,山东省,118.170856,36.185038,0.40479
370402,3,市中区,山东省,117.556123,34.864114,0.102903
370403,3,薛城区,山东省,117.263164,34.795063,0.072145
370404,3,峄城区,山东省,117.590816,34.773263,0.061533
370405,3,台儿庄区,山东省,117.733832,34.562528,0.037961
370406,3,山亭区,山东省,117.461517,35.099528,0.215836
370481,3,滕州市,山东省,117.165824,35.114156,0.071421
370502,3,东营区,山东省,118.582184,37.448963,0.003557
370503,3,河口区,山东省,118.525543,37.886162,0.00218
370521,3,垦利县,山东省,118.575234,37.573412,0.003266
370522,3,利津县,山东省,118.255273,37.49026,0.007576
370523,3,广饶县,山东省,118.407107,37.053555,0.00751
370602,3,芝罘区,山东省,121.400031,37.540687,0.048989
370611,3,福山区,山东省,121.267741,37.498246,0.085565
370612,3,牟平区,山东省,121.600512,37.386901,0.133072
370613,3,莱山区,山东省,121.445151,37.511361,0.054669
370634,3,长岛县,山东省,120.73658,37.921368,0.056533
370681,3,龙口市,山东省,120.477813,37.646108,0.107058
370682,3,莱阳市,山东省,120.711673,36.978941,0.073468
370683,3,莱州市,山东省,119.942327,37.177017,0.081978
370684,3,蓬莱市,山东省,120.758848,37.810661,0.104358
370685,3,招远市,山东省,120.434072,37.355469,0.150916
370686,3,栖霞市,山东省,120.849675,37.335123,0.196137
370687,3,海阳市,山东省,121.158434,36.776378,0.107137
370702,3,潍城区,山东省,119.024836,36.7281,0.042847
370703,3,寒亭区,山东省,119.219734,36.775491,0.006568
370704,3,坊子区,山东省,119.166485,36.654448,0.048092
370705,3,奎文区,山东省,119.132486,36.707676,0.04684
370724,3,临朐县,山东省,118.542982,36.512506,0.300679
370725,3,昌乐县,山东省,118.829996,36.706938,0.123132
370781,3,青州市,山东省,118.479636,36.6846,0.194885
370782,3,诸城市,山东省,119.410103,35.995654,0.096018
370783,3,寿光市,山东省,118.790652,36.85548,0.009983
370784,3,安丘市,山东省,119.218843,36.478494,0.123113
370785,3,高密市,山东省,119.755597,36.382595,0.025988
370786,3,昌邑市,山东省,119.398525,36.85882,0.007514
370811,3,任城区,山东省,116.59505,35.406596,0.037095
370812,3,兖州区,山东省,116.783834,35.553144,0.046306
370826,3,微山县,山东省,117.128828,34.806554,0.034978
370827,3,鱼台县,山东省,116.650608,35.012749,0.03467
370828,3,金乡县,山东省,116.311532,35.06662,0.037267
370829,3,嘉祥县,山东省,116.342442,35.407829,0.040715
370830,3,汶上县,山东省,116.489043,35.732799,0.045415
370831,3,泗水县,山东省,117.251195,35.664323,0.169599
370832,3,梁山县,山东省,116.096044,35.802306,0.041092
370881,3,曲阜市,山东省,116.986503,35.580996,0.09008
370883,3,邹城市,山东省,117.003743,35.405185,0.126663
370902,3,泰山区,山东省,117.135354,36.192084,0.605554
370911,3,岱岳区,山东省,117.041582,36.18799,0.309449
370921,3,宁阳县,山东省,116.805797,35.758787,0.105101
370923,3,东平县,山东省,116.470304,35.937102,0.059846
370982,3,新泰市,山东省,117.767953,35.909032,0.2426
370983,3,肥城市,山东省,116.768358,36.182572,0.118831
371002,3,环翠区,山东省,122.123444,37.501991,0.070969
371003,3,文登区,山东省,122.057941,37.193886,0.079158
371082,3,荣成市,山东省,122.486658,37.16516,0.051588
371083,3,乳山市,山东省,121.539765,36.919816,0.075702
371102,3,东港区,山东省,119.462249,35.42547,0.071223
371103,3,岚山区,山东省,119.318929,35.121884,0.081614
371121,3,五莲县,山东省,119.206763,35.751927,0.179731
371122,3,莒县,山东省,118.837064,35.579868,0.162722
371202,3,莱城区,山东省,117.675797,36.214419,0.326183
371203,3,钢城区,山东省,117.811604,36.059393,0.326972
371302,3,兰山区,山东省,118.347731,35.051734,0.083614
371311,3,罗庄区,山东省,118.284786,34.996741,0.06456
371312,3,河东区,山东省,118.402893,35.089917,0.068933
371321,3,沂南县,山东省,118.465213,35.549976,0.156112
371322,3,郯城县,山东省,118.367263,34.613557,0.041522
371323,3,沂水县,山东省,118.627918,35.79045,0.244273
371324,3,兰陵县,山东省,118.07065,34.857149,0.072871
371325,3,费县,山东省,117.977325,35.265961,0.220701
371326,3,平邑县,山东省,117.640352,35.505943,0.2925
371327,3,莒南县,山东省,118.835163,35.174846,0.104631
371328,3,蒙阴县,山东省,117.945085,35.710032,0.314979
371329,3,临沭县,山东省,118.650782,34.919852,0.064357
371402,3,德城区,山东省,116.299471,37.450805,0.023066
371403,3,陵城区,山东省,116.576092,37.335794,0.018863
371422,3,宁津县,山东省,116.800306,37.65219,0.01658
371423,3,庆云县,山东省,117.385257,37.77535,0.009055
371424,3,临邑县,山东省,116.8668,37.189798,0.018073
371425,3,齐河县,山东省,116.76281,36.783415,0.026299
371426,3,平原县,山东省,116.434056,37.165314,0.023779
371427,3,夏津县,山东省,116.001726,36.948371,0.030334
371428,3,武城县,山东省,116.069302,37.213311,0.026366
371481,3,乐陵市,山东省,117.231935,37.729907,0.012547
371482,3,禹城市,山东省,116.638327,36.933812,0.02344
371502,3,东昌府区,山东省,115.988491,36.434645,0.035087
371521,3,阳谷县,山东省,115.79182,36.114392,0.039738
371522,3,莘县,山东省,115.671191,36.233598,0.042607
371523,3,茌平县,山东省,116.25527,36.580689,0.031635
371524,3,东阿县,山东省,116.24758,36.334917,0.035382
371525,3,冠县,山东省,115.44274,36.484009,0.039862
371526,3,高唐县,山东省,116.230158,36.846755,0.028411
371581,3,临清市,山东省,115.704881,36.838277,0.035613
371602,3,滨城区,山东省,118.019326,37.430724,0.009974
371603,3,沾化区,山东省,118.098902,37.69926,0.004324
371621,3,惠民县,山东省,117.509921,37.489877,0.013156
371622,3,阳信县,山东省,117.578262,37.641106,0.009133
371623,3,无棣县,山东省,117.625696,37.77026,0.00426
371625,3,博兴县,山东省,118.131815,37.150226,0.007771
371626,3,邹平县,山东省,117.743109,36.862989,0.063778
371702,3,牡丹区,山东省,115.417827,35.252512,0.052803
371721,3,曹县,山东省,115.542328,34.825508,0.053932
371722,3,单县,山东省,116.107428,34.778808,0.045887
371723,3,成武县,山东省,115.889765,34.952459,0.044554
371724,3,巨野县,山东省,116.065396,35.387374,0.042018
371725,3,郓城县,山东省,115.943613,35.599758,0.044921
371726,3,鄄城县,山东省,115.510193,35.563408,0.052162
371727,3,定陶县,山东省,115.569619,35.072701,0.049295
371728,3,东明县,山东省,115.089905,35.289368,0.061188
410102,3,中原区,河南省,113.61285,34.748257,0.121739
410103,3,二七区,河南省,113.640179,34.72393,0.163563
410104,3,管城回族区,河南省,113.677548,34.7545,0.106074
410105,3,金水区,河南省,113.660555,34.800156,0.089391
410106,3,上街区,河南省,113.308961,34.80278,0.189702
410108,3,惠济区,河南省,113.616901,34.867458,0.097714
410122,3,中牟县,河南省,113.976181,34.71895,0.089318
410181,3,巩义市,河南省,113.022497,34.747834,0.426861
410182,3,荥阳市,河南省,113.440457,34.745585,0.183875
410183,3,新密市,河南省,113.390891,34.539443,0.311545
410184,3,新郑市,河南省,113.740529,34.395562,0.167267
410185,3,登封市,河南省,113.050492,34.453667,0.627121
410202,3,龙亭区,河南省,114.35473,34.815784,0.076525
410203,3,顺河回族区,河南省,114.364875,34.800459,0.07183
410204,3,鼓楼区,河南省,114.348307,34.788561,0.073555
410205,3,禹王台区,河南省,114.34817,34.777104,0.071153
410221,3,杞县,河南省,114.783041,34.549166,0.060576
410222,3,通许县,河南省,114.467467,34.480433,0.063379
410223,3,尉氏县,河南省,114.193081,34.411494,0.074432
410224,3,开封县,河南省,114.441327,34.756921,0.06985
410225,3,兰考县,河南省,114.821348,34.822211,0.06757
410302,3,老城区,河南省,112.469024,34.683646,0.206779
410303,3,西工区,河南省,112.428413,34.6599,0.190854
410304,3,瀍河回族区,河南省,112.500205,34.67985,0.169621
410305,3,涧西区,河南省,112.395756,34.658034,0.21415
410306,3,吉利区,河南省,112.589052,34.900889,0.147868
410311,3,洛龙区,河南省,112.464173,34.619404,0.205384
410322,3,孟津县,河南省,112.445252,34.825307,0.249769
410323,3,新安县,河南省,112.132488,34.728584,0.451766
410324,3,栾川县,河南省,111.615769,33.785698,1.611044
410325,3,嵩县,河南省,112.085634,34.134517,1.173128
410326,3,汝阳县,河南省,112.473139,34.15394,0.847316
410327,3,宜阳县,河南省,112.179238,34.514645,0.488688
410328,3,洛宁县,河南省,111.653039,34.389414,0.959475
410329,3,伊川县,河南省,112.425651,34.42146,0.350872
410381,3,偃师市,河南省,112.789535,34.72722,0.344556
410402,3,新华区,河南省,113.293999,33.737365,0.1195
410403,3,卫东区,河南省,113.335193,33.734707,0.146051
410404,3,石龙区,河南省,112.898818,33.898713,0.238631
410411,3,湛河区,河南省,113.320873,33.725681,0.094025
410421,3,宝丰县,河南省,113.054754,33.868441,0.184604
410422,3,叶县,河南省,113.357239,33.626731,0.11516
410423,3,鲁山县,河南省,112.908023,33.738518,0.549487
410425,3,郏县,河南省,113.212609,33.971787,0.166287
410481,3,舞钢市,河南省,113.524794,33.307776,0.225386
