SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,UrbPerDisposableInc,RurPerNetInc,RurPerDisposableInc
2012.0,20407123,通渭县,定西市,甘肃省,621121,,3365.12,
2012.0,20407197,陇西县,定西市,甘肃省,621122,,3923.66,
2012.0,20407198,渭源县,定西市,甘肃省,621123,,3517.32,
2012.0,20407199,临洮县,定西市,甘肃省,621124,,3841.0,
2012.0,20407200,漳县,定西市,甘肃省,621125,,3467.0,
2012.0,20407201,岷县,定西市,甘肃省,621126,,3384.0,
2012.0,20407204,武都区,陇南市,甘肃省,621202,,2957.91,
2012.0,20407304,成县,陇南市,甘肃省,621221,,4289.99,
2012.0,20407405,文县,陇南市,甘肃省,621222,,2680.01,
2012.0,20407406,宕昌县,陇南市,甘肃省,621223,,2502.79,
2012.0,20407407,康县,陇南市,甘肃省,621224,,2894.0,
2012.0,20407408,西和县,陇南市,甘肃省,621225,,2858.04,
2012.0,20407409,礼县,陇南市,甘肃省,621226,,3000.21,
2012.0,20407410,徽县,陇南市,甘肃省,621227,,4391.0,
2012.0,20407411,两当县,陇南市,甘肃省,621228,,2447.23,
2012.0,20407413,临夏市,临夏回族自治州,甘肃省,622901,11428.39,6375.52,
2012.0,20407414,临夏县,临夏回族自治州,甘肃省,622921,,3164.65,
2012.0,20407415,康乐县,临夏回族自治州,甘肃省,622922,,3183.57,
2012.0,20407416,永靖县,临夏回族自治州,甘肃省,622923,,3160.73,
2012.0,20407491,广河县,临夏回族自治州,甘肃省,622924,,3458.66,
2012.0,20407492,和政县,临夏回族自治州,甘肃省,622925,,2962.12,
2012.0,20407493,东乡族自治县,临夏回族自治州,甘肃省,622926,,2412.63,
2012.0,20407496,合作市,甘南藏族自治州,甘肃省,623001,,3702.23,
2012.0,20407497,临潭县,甘南藏族自治州,甘肃省,623021,,3260.0,
2012.0,20407498,卓尼县,甘南藏族自治州,甘肃省,623022,,3270.99,
2012.0,20407499,舟曲县,甘南藏族自治州,甘肃省,623023,,3600.88,
2012.0,20407500,迭部县,甘南藏族自治州,甘肃省,623024,,3642.48,
2012.0,20407501,玛曲县,甘南藏族自治州,甘肃省,623025,,4798.01,
2012.0,20407502,碌曲县,甘南藏族自治州,甘肃省,623026,,4367.51,
2012.0,20407503,夏河县,甘南藏族自治州,甘肃省,623027,,3706.95,
2012.0,20407337,盐池县,吴忠市,宁夏回族自治区,640323,16055.0,,5392.0
2012.0,20407338,同心县,吴忠市,宁夏回族自治区,640324,14127.0,,4783.0
2012.0,20407515,原州区,固原市,宁夏回族自治区,640402,17001.0,,5214.0
2012.0,20407516,西吉县,固原市,宁夏回族自治区,640422,15207.0,,4866.0
2012.0,20407517,隆德县,固原市,宁夏回族自治区,640423,14348.0,,4834.0
2012.0,20407518,泾源县,固原市,宁夏回族自治区,640424,15189.0,,4529.0
2012.0,20407519,彭阳县,固原市,宁夏回族自治区,640425,15361.0,,5050.0
2012.0,20407524,海原县,中卫市,宁夏回族自治区,640522,14348.0,,4488.0
2012.0,20404769,靖宇县,白山市,吉林省,220622,13976.12,4947.56,
2012.0,20404782,镇赉县,白城市,吉林省,220821,15527.06,5120.79,
2012.0,20404783,通榆县,白城市,吉林省,220822,14367.61,5314.46,
2012.0,20404785,大安市,白城市,吉林省,220882,16051.77,4780.83,
2012.0,20404791,龙井市,延边朝鲜族自治州,吉林省,222405,13686.21,5036.06,
2012.0,20404792,和龙市,延边朝鲜族自治州,吉林省,222406,14515.13,5133.62,
2012.0,20404793,汪清县,延边朝鲜族自治州,吉林省,222424,13741.25,5031.95,
2012.0,20404794,安图县,延边朝鲜族自治州,吉林省,222426,14892.98,5241.03,
2012.0,20406642,五指山市,,海南省,469001,15924.0,5783.0,
2012.0,20406651,临高县,,海南省,469024,17290.0,6548.0,
2012.0,20406564,琼中黎族苗族自治县,,海南省,469030,17088.0,5546.0,
2012.0,20406563,保亭黎族苗族自治县,,海南省,469029,17840.0,5598.0,
2012.0,20406652,白沙黎族自治县,,海南省,469025,17257.0,5785.0,
2012.0,20406570,万州区,重庆市,重庆市,500101,21823.0,7573.43,
2012.0,20406971,城口县,重庆市,重庆市,500229,16078.0,5166.48,
2012.0,20406972,丰都县,重庆市,重庆市,500230,18132.0,6931.97,
2012.0,20406977,云阳县,重庆市,重庆市,500235,16453.0,6392.07,
2012.0,20407051,奉节县,重庆市,重庆市,500236,16434.0,5967.29,
2012.0,20407052,巫山县,重庆市,重庆市,500237,18046.0,5548.73,
2012.0,20407053,巫溪县,重庆市,重庆市,500238,15023.0,5165.0,
2012.0,20406959,黔江区,重庆市,重庆市,500114,18254.0,6214.83,
2012.0,20406974,武隆县,重庆市,重庆市,500232,20614.0,6695.84,
2012.0,20407054,石柱土家族自治县,重庆市,重庆市,500240,19055.0,6847.73,
2012.0,20407055,秀山土家族苗族自治县,重庆市,重庆市,500241,19177.0,5861.4,
2012.0,20407056,酉阳土家族苗族自治县,重庆市,重庆市,500242,15195.0,5152.21,
2012.0,20407057,彭水苗族土家族自治县,重庆市,重庆市,500243,16741.0,5958.6,
2012.0,20407555,六枝特区,六盘水市,贵州省,520203,,4728.0,
2012.0,20407556,水城县,六盘水市,贵州省,520221,,4725.0,
2012.0,20407563,桐梓县,遵义市,贵州省,520322,,5981.0,
2012.0,20407639,正安县,遵义市,贵州省,520324,,4333.0,
2012.0,20407640,道真仡佬族苗族自治县,遵义市,贵州省,520325,,4137.0,
2012.0,20407641,务川仡佬族苗族自治县,遵义市,贵州省,520326,,4052.0,
2012.0,20407642,凤冈县,遵义市,贵州省,520327,,5211.0,
2012.0,20407645,习水县,遵义市,贵州省,520330,,4572.0,
2012.0,20407646,赤水市,遵义市,贵州省,520381,,6537.0,
2012.0,20407650,西秀区,安顺市,贵州省,520402,,6420.0,
2012.0,20407651,平坝县,安顺市,贵州省,520421,,5391.0,
2012.0,20407652,普定县,安顺市,贵州省,520422,,4771.0,
2012.0,20407653,镇宁布依族苗族自治县,安顺市,贵州省,520423,,4667.0,
2012.0,20407654,关岭布依族苗族自治县,安顺市,贵州省,520424,,4682.0,
2012.0,20407655,紫云苗族布依族自治县,安顺市,贵州省,520425,,4633.0,
2012.0,20407658,七星关区,毕节市,贵州省,520502,,5131.0,
2012.0,20407659,大方县,毕节市,贵州省,520521,,4943.0,
2012.0,20407660,黔西县,毕节市,贵州省,520522,,4986.0,
2012.0,20407662,织金县,毕节市,贵州省,520524,,4714.0,
2012.0,20406705,纳雍县,毕节市,贵州省,520525,,4561.0,
2012.0,20406706,威宁彝族回族苗族自治县,毕节市,贵州省,520526,,4862.0,
2012.0,20406707,赫章县,毕节市,贵州省,520527,,4577.0,
2012.0,20406710,碧江区,铜仁市,贵州省,520602,,6310.0,
2012.0,20406712,江口县,铜仁市,贵州省,520621,,4662.0,
2012.0,20406713,玉屏侗族自治县,铜仁市,贵州省,520622,,6092.0,
2012.0,20406714,石阡县,铜仁市,贵州省,520623,,4521.0,
2012.0,20406715,思南县,铜仁市,贵州省,520624,,4335.0,
2012.0,20406716,印江土家族苗族自治县,铜仁市,贵州省,520625,,4396.0,
2012.0,20406717,德江县,铜仁市,贵州省,520626,,4138.0,
2012.0,20406718,沿河土家族自治县,铜仁市,贵州省,520627,,4370.0,
2012.0,20406719,松桃苗族自治县,铜仁市,贵州省,520628,,4346.0,
2012.0,20406722,兴仁县,黔西南布依族苗族自治州,贵州省,522322,,4964.0,
2012.0,20406723,普安县,黔西南布依族苗族自治州,贵州省,522323,,4287.0,
2012.0,20406724,晴隆县,黔西南布依族苗族自治州,贵州省,522324,,4088.0,
2012.0,20406725,贞丰县,黔西南布依族苗族自治州,贵州省,522325,,4732.0,
2012.0,20406726,望谟县,黔西南布依族苗族自治州,贵州省,522326,,3771.0,
2012.0,20406727,册亨县,黔西南布依族苗族自治州,贵州省,522327,,3970.0,
2012.0,20406728,安龙县,黔西南布依族苗族自治州,贵州省,522328,,4590.0,
2012.0,20406803,黄平县,黔东南苗族侗族自治州,贵州省,522622,,4349.0,
2012.0,20406804,施秉县,黔东南苗族侗族自治州,贵州省,522623,,4954.0,
2012.0,20406805,三穗县,黔东南苗族侗族自治州,贵州省,522624,,4642.0,
2012.0,20406806,镇远县,黔东南苗族侗族自治州,贵州省,522625,,4884.0,
2012.0,20406807,岑巩县,黔东南苗族侗族自治州,贵州省,522626,,4629.0,
2012.0,20406808,天柱县,黔东南苗族侗族自治州,贵州省,522627,,4841.0,
2012.0,20406809,锦屏县,黔东南苗族侗族自治州,贵州省,522628,,4255.0,
2012.0,20406810,剑河县,黔东南苗族侗族自治州,贵州省,522629,,4413.0,
2012.0,20406811,台江县,黔东南苗族侗族自治州,贵州省,522630,,4234.0,
2012.0,20406812,黎平县,黔东南苗族侗族自治州,贵州省,522631,,4484.0,
2012.0,20406813,榕江县,黔东南苗族侗族自治州,贵州省,522632,,4348.0,
2012.0,20406814,从江县,黔东南苗族侗族自治州,贵州省,522633,,4628.0,
2012.0,20406815,雷山县,黔东南苗族侗族自治州,贵州省,522634,,4560.0,
2012.0,20406816,麻江县,黔东南苗族侗族自治州,贵州省,522635,,4422.0,
2012.0,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,522636,,4359.0,
2012.0,20406821,荔波县,黔南布依族苗族自治州,贵州省,522722,,5124.0,
2012.0,20406822,贵定县,黔南布依族苗族自治州,贵州省,522723,,5425.0,
2012.0,20406823,瓮安县,黔南布依族苗族自治州,贵州省,522725,,5791.0,
2012.0,20406824,独山县,黔南布依族苗族自治州,贵州省,522726,,5195.0,
2012.0,20406978,平塘县,黔南布依族苗族自治州,贵州省,522727,,4955.0,
2012.0,20406979,罗甸县,黔南布依族苗族自治州,贵州省,522728,,5371.0,
2012.0,20406980,长顺县,黔南布依族苗族自治州,贵州省,522729,,5115.0,
2012.0,20406981,龙里县,黔南布依族苗族自治州,贵州省,522730,,5631.0,
2012.0,20406982,惠水县,黔南布依族苗族自治州,贵州省,522731,,5488.0,
2012.0,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,522732,,4962.0,
2012.0,20406998,禄劝彝族苗族自治县,昆明市,云南省,530128,,4585.0,
2012.0,20407467,寻甸回族彝族自治县,昆明市,云南省,530129,,4739.0,
2012.0,20407474,师宗县,曲靖市,云南省,530323,,5502.0,
2012.0,20407475,罗平县,曲靖市,云南省,530324,,6683.0,
2012.0,20407476,富源县,曲靖市,云南省,530325,,5964.0,
2012.0,20407477,会泽县,曲靖市,云南省,530326,,3986.0,
2012.0,20407479,宣威市,曲靖市,云南省,530381,,5553.0,
2012.0,20407566,隆阳区,保山市,云南省,530502,,5638.0,
2012.0,20407567,施甸县,保山市,云南省,530521,,4523.0,
2012.0,20407569,龙陵县,保山市,云南省,530523,,4741.0,
2012.0,20407570,昌宁县,保山市,云南省,530524,,5341.0,
2012.0,20407573,昭阳区,昭通市,云南省,530602,,4500.0,
2012.0,20407574,鲁甸县,昭通市,云南省,530621,,3649.0,
2012.0,20407575,巧家县,昭通市,云南省,530622,,3801.0,
2012.0,20407576,盐津县,昭通市,云南省,530623,,3971.0,
2012.0,20407577,大关县,昭通市,云南省,530624,,3577.0,
2012.0,20407578,永善县,昭通市,云南省,530625,,3837.0,
2012.0,20407579,绥江县,昭通市,云南省,530626,,3970.0,
2012.0,20407580,镇雄县,昭通市,云南省,530627,,3737.0,
2012.0,20407581,彝良县,昭通市,云南省,530628,,3749.0,
2012.0,20407582,威信县,昭通市,云南省,530629,,3973.0,
2012.0,20407587,玉龙纳西族自治县,丽江市,云南省,530721,,5290.0,
2012.0,20407588,永胜县,丽江市,云南省,530722,,4861.0,
2012.0,20406730,宁蒗彝族自治县,丽江市,云南省,530724,,3526.0,
2012.0,20406734,宁洱哈尼族彝族自治县,普洱市,云南省,530821,,5013.0,
2012.0,20406735,墨江哈尼族自治县,普洱市,云南省,530822,,3921.0,
2012.0,20406736,景东彝族自治县,普洱市,云南省,530823,,5022.0,
2012.0,20406737,景谷傣族彝族自治县,普洱市,云南省,530824,,5538.0,
2012.0,20406738,镇沅彝族哈尼族拉祜族自治县,普洱市,云南省,530825,,4611.0,
2012.0,20406739,江城哈尼族彝族自治县,普洱市,云南省,530826,,4014.0,
2012.0,20406740,孟连傣族拉祜族佤族自治县,普洱市,云南省,530827,,3955.0,
2012.0,20406741,澜沧拉祜族自治县,普洱市,云南省,530828,,3089.0,
2012.0,20406742,西盟佤族自治县,普洱市,云南省,530829,,3148.0,
2012.0,20406745,临翔区,临沧市,云南省,530902,,5052.0,
2012.0,20406746,凤庆县,临沧市,云南省,530921,,5315.0,
2012.0,20406747,云县,临沧市,云南省,530922,,5574.0,
2012.0,20406748,永德县,临沧市,云南省,530923,,4982.0,
2012.0,20406749,镇康县,临沧市,云南省,530924,,4637.0,
2012.0,20406750,双江拉祜族佤族布朗族傣族自治县,临沧市,云南省,530925,,4744.0,
2012.0,20406751,耿马傣族佤族自治县,临沧市,云南省,530926,,5474.0,
2012.0,20406752,沧源佤族自治县,临沧市,云南省,530927,,4636.0,
2012.0,20406827,双柏县,楚雄彝族自治州,云南省,532322,,4645.0,
2012.0,20406828,牟定县,楚雄彝族自治州,云南省,532323,,4799.0,
2012.0,20406829,南华县,楚雄彝族自治州,云南省,532324,,4994.0,
2012.0,20406830,姚安县,楚雄彝族自治州,云南省,532325,,5221.0,
2012.0,20406831,大姚县,楚雄彝族自治州,云南省,532326,,4957.0,
2012.0,20406832,永仁县,楚雄彝族自治州,云南省,532327,,4685.0,
2012.0,20406834,武定县,楚雄彝族自治州,云南省,532329,,4606.0,
2012.0,20406840,屏边苗族自治县,红河哈尼族彝族自治州,云南省,532523,,2970.7,
2012.0,20406842,石屏县,红河哈尼族彝族自治州,云南省,532525,,5027.0,
2012.0,20406844,泸西县,红河哈尼族彝族自治州,云南省,532527,,4830.4,
2012.0,20406845,元阳县,红河哈尼族彝族自治州,云南省,532528,,3419.0,
2012.0,20406846,红河县,红河哈尼族彝族自治州,云南省,532529,,3102.0,
2012.0,20406847,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州,云南省,532530,,3112.0,
2012.0,20406848,绿春县,红河哈尼族彝族自治州,云南省,532531,,3034.8,
2012.0,20407004,文山市,文山壮族苗族自治州,云南省,532601,,5410.0,
2012.0,20407005,砚山县,文山壮族苗族自治州,云南省,532622,,4720.0,
2012.0,20407006,西畴县,文山壮族苗族自治州,云南省,532623,,4252.0,
2012.0,20407007,麻栗坡县,文山壮族苗族自治州,云南省,532624,,4471.0,
2012.0,20407008,马关县,文山壮族苗族自治州,云南省,532625,,4716.0,
2012.0,20407009,丘北县,文山壮族苗族自治州,云南省,532626,,4567.0,
2012.0,20407010,广南县,文山壮族苗族自治州,云南省,532627,,4428.0,
2012.0,20407011,富宁县,文山壮族苗族自治州,云南省,532628,,4644.0,
2012.0,20407014,勐海县,西双版纳傣族自治州,云南省,532822,,5546.0,
2012.0,20407015,勐腊县,西双版纳傣族自治州,云南省,532823,,5064.0,
2012.0,20407018,漾濞彝族自治县,大理白族自治州,云南省,532922,,5066.0,
2012.0,20407019,祥云县,大理白族自治州,云南省,532923,,5733.0,
2012.0,20407020,宾川县,大理白族自治州,云南省,532924,,5942.0,
2012.0,20407021,弥渡县,大理白族自治州,云南省,532925,,4508.0,
2012.0,20407022,南涧彝族自治县,大理白族自治州,云南省,532926,,4291.0,
2012.0,20407023,巍山彝族回族自治县,大理白族自治州,云南省,532927,,4159.0,
2012.0,20407024,永平县,大理白族自治州,云南省,532928,,4977.0,
2012.0,20407025,云龙县,大理白族自治州,云南省,532929,,3887.0,
2012.0,20407100,洱源县,大理白族自治州,云南省,532930,,5054.0,
2012.0,20407101,剑川县,大理白族自治州,云南省,532931,,3895.0,
2012.0,20407102,鹤庆县,大理白族自治州,云南省,532932,,5198.0,
2012.0,20407105,芒市,德宏傣族景颇族自治州,云南省,533103,,4877.0,
2012.0,20407098,梁河县,德宏傣族景颇族自治州,云南省,533122,,3683.0,
2012.0,20407099,盈江县,德宏傣族景颇族自治州,云南省,533123,,5641.0,
2012.0,20407173,陇川县,德宏傣族景颇族自治州,云南省,533124,,4186.0,
2012.0,20407175,泸水县,怒江傈僳族自治州,云南省,533321,,3095.0,
2012.0,20407176,福贡县,怒江傈僳族自治州,云南省,533323,,2229.0,
2012.0,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,533324,,2209.0,
2012.0,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,533325,,3016.0,
2012.0,20407180,香格里拉县,迪庆藏族自治州,云南省,533421,,4867.0,
2012.0,20407181,德钦县,迪庆藏族自治州,云南省,533422,,5136.0,
2012.0,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,533423,,4627.0,
2013.0,20406998,禄劝彝族苗族自治县,昆明市,云南省,530128,,5438.0,
2013.0,20407467,寻甸回族彝族自治县,昆明市,云南省,530129,,5630.0,
2013.0,20407474,师宗县,曲靖市,云南省,530323,,6558.0,
2013.0,20407475,罗平县,曲靖市,云南省,530324,,7966.0,
2013.0,20407476,富源县,曲靖市,云南省,530325,,6978.0,
2013.0,20407477,会泽县,曲靖市,云南省,530326,,4723.0,
2013.0,20407479,宣威市,曲靖市,云南省,530381,,6608.0,
2013.0,20407566,隆阳区,保山市,云南省,530502,,6630.0,
2013.0,20407567,施甸县,保山市,云南省,530521,,5401.0,
2013.0,20407569,龙陵县,保山市,云南省,530523,,5685.0,
2013.0,20407570,昌宁县,保山市,云南省,530524,,6383.0,
2013.0,20407573,昭阳区,昭通市,云南省,530602,,5333.0,
2013.0,20407574,鲁甸县,昭通市,云南省,530621,,4273.0,
2013.0,20407575,巧家县,昭通市,云南省,530622,,4531.0,
2013.0,20407576,盐津县,昭通市,云南省,530623,,4757.0,
2013.0,20407577,大关县,昭通市,云南省,530624,,4246.0,
2013.0,20407578,永善县,昭通市,云南省,530625,,4585.0,
2013.0,20407579,绥江县,昭通市,云南省,530626,,4736.0,
2013.0,20407580,镇雄县,昭通市,云南省,530627,,4496.0,
2013.0,20407581,彝良县,昭通市,云南省,530628,,4439.0,
2013.0,20407582,威信县,昭通市,云南省,530629,,4756.0,
2013.0,20407587,玉龙纳西族自治县,丽江市,云南省,530721,,6263.0,
2013.0,20407588,永胜县,丽江市,云南省,530722,,5858.0,
2013.0,20406730,宁蒗彝族自治县,丽江市,云南省,530724,,4175.0,
2013.0,20406734,宁洱哈尼族彝族自治县,普洱市,云南省,530821,,5928.0,
2013.0,20406735,墨江哈尼族自治县,普洱市,云南省,530822,,4593.0,
2013.0,20406736,景东彝族自治县,普洱市,云南省,530823,,5976.0,
2013.0,20406737,景谷傣族彝族自治县,普洱市,云南省,530824,,6468.0,
2013.0,20406738,镇沅彝族哈尼族拉祜族自治县,普洱市,云南省,530825,,5506.0,
2013.0,20406739,江城哈尼族彝族自治县,普洱市,云南省,530826,,4777.0,
2013.0,20406740,孟连傣族拉祜族佤族自治县,普洱市,云南省,530827,,4726.0,
2013.0,20406741,澜沧拉祜族自治县,普洱市,云南省,530828,,3652.0,
2013.0,20406742,西盟佤族自治县,普洱市,云南省,530829,,3806.0,
2013.0,20406745,临翔区,临沧市,云南省,530902,,5932.0,
2013.0,20406746,凤庆县,临沧市,云南省,530921,,6318.0,
2013.0,20406747,云县,临沧市,云南省,530922,,6711.0,
2013.0,20406748,永德县,临沧市,云南省,530923,,5999.0,
2013.0,20406749,镇康县,临沧市,云南省,530924,,5511.0,
2013.0,20406750,双江拉祜族佤族布朗族傣族自治县,临沧市,云南省,530925,,5759.0,
2013.0,20406751,耿马傣族佤族自治县,临沧市,云南省,530926,,6558.0,
2013.0,20406752,沧源佤族自治县,临沧市,云南省,530927,,5442.0,
2013.0,20406827,双柏县,楚雄彝族自治州,云南省,532322,,5565.0,
2013.0,20406828,牟定县,楚雄彝族自治州,云南省,532323,,5672.0,
2013.0,20406829,南华县,楚雄彝族自治州,云南省,532324,,5943.0,
2013.0,20406830,姚安县,楚雄彝族自治州,云南省,532325,,6177.0,
2013.0,20406831,大姚县,楚雄彝族自治州,云南省,532326,,5928.0,
2013.0,20406832,永仁县,楚雄彝族自治州,云南省,532327,,5566.0,
2013.0,20406834,武定县,楚雄彝族自治州,云南省,532329,,5527.0,
2013.0,20406840,屏边苗族自治县,红河哈尼族彝族自治州,云南省,532523,,3565.0,
2013.0,20406842,石屏县,红河哈尼族彝族自治州,云南省,532525,,6027.0,
2013.0,20406844,泸西县,红河哈尼族彝族自治州,云南省,532527,,5763.0,
2013.0,20406845,元阳县,红河哈尼族彝族自治州,云南省,532528,,4045.0,
2013.0,20406846,红河县,红河哈尼族彝族自治州,云南省,532529,,3707.0,
2013.0,20406847,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州,云南省,532530,,3644.0,
2013.0,20406848,绿春县,红河哈尼族彝族自治州,云南省,532531,,3581.0,
2013.0,20407004,文山市,文山壮族苗族自治州,云南省,532601,,6465.0,
2013.0,20407005,砚山县,文山壮族苗族自治州,云南省,532622,,5687.0,
2013.0,20407006,西畴县,文山壮族苗族自治州,云南省,532623,,5124.0,
2013.0,20407007,麻栗坡县,文山壮族苗族自治州,云南省,532624,,5330.0,
2013.0,20407008,马关县,文山壮族苗族自治州,云南省,532625,,5636.0,
2013.0,20407009,丘北县,文山壮族苗族自治州,云南省,532626,,5466.0,
2013.0,20407010,广南县,文山壮族苗族自治州,云南省,532627,,5251.0,
2013.0,20407011,富宁县,文山壮族苗族自治州,云南省,532628,,5582.0,
2013.0,20407014,勐海县,西双版纳傣族自治州,云南省,532822,,6513.0,
2013.0,20407015,勐腊县,西双版纳傣族自治州,云南省,532823,,5891.0,
2013.0,20407018,漾濞彝族自治县,大理白族自治州,云南省,532922,,5972.0,
2013.0,20407019,祥云县,大理白族自治州,云南省,532923,,6713.0,
2013.0,20407020,宾川县,大理白族自治州,云南省,532924,,7100.0,
2013.0,20407021,弥渡县,大理白族自治州,云南省,532925,,5229.0,
2013.0,20407022,南涧彝族自治县,大理白族自治州,云南省,532926,,5063.0,
2013.0,20407023,巍山彝族回族自治县,大理白族自治州,云南省,532927,,4928.0,
2013.0,20407024,永平县,大理白族自治州,云南省,532928,,5823.0,
2013.0,20407025,云龙县,大理白族自治州,云南省,532929,,4630.0,
2013.0,20407100,洱源县,大理白族自治州,云南省,532930,,5969.0,
2013.0,20407101,剑川县,大理白族自治州,云南省,532931,,4612.0,
2013.0,20407102,鹤庆县,大理白族自治州,云南省,532932,,6030.0,
2013.0,20407105,芒市,德宏傣族景颇族自治州,云南省,533103,,5801.0,
2013.0,20407098,梁河县,德宏傣族景颇族自治州,云南省,533122,,4355.0,
2013.0,20407099,盈江县,德宏傣族景颇族自治州,云南省,533123,,6562.0,
2013.0,20407173,陇川县,德宏傣族景颇族自治州,云南省,533124,,4946.0,
2013.0,20407175,泸水县,怒江傈僳族自治州,云南省,533321,,3593.0,
2013.0,20407176,福贡县,怒江傈僳族自治州,云南省,533323,,2590.0,
2013.0,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,533324,,2635.0,
2013.0,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,533325,,3590.0,
2013.0,20407180,香格里拉县,迪庆藏族自治州,云南省,533421,,5621.0,
2013.0,20407181,德钦县,迪庆藏族自治州,云南省,533422,,5911.0,
2013.0,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,533423,,5400.0,
2013.0,20407609,周至县,西安市,陕西省,610124,22243.0,8870.0,
2013.0,20406755,印台区,铜川市,陕西省,610203,23778.0,7879.0,
2013.0,20406756,耀州区,铜川市,陕西省,610204,28528.0,9099.0,
2013.0,20406757,宜君县,铜川市,陕西省,610222,23516.0,7423.0,
2013.0,20406765,扶风县,宝鸡市,陕西省,610324,26892.0,8647.0,
2013.0,20406767,陇县,宝鸡市,陕西省,610327,23002.0,7644.0,
2013.0,20406768,千阳县,宝鸡市,陕西省,610328,25070.0,7938.0,
2013.0,20406868,麟游县,宝鸡市,陕西省,610329,23676.0,7580.0,
2013.0,20406870,太白县,宝鸡市,陕西省,610331,23054.0,7476.0,
2013.0,20407033,永寿县,咸阳市,陕西省,610426,23530.39,7317.0,
2013.0,20407035,长武县,咸阳市,陕西省,610428,24399.27,7556.0,
2013.0,20407036,旬邑县,咸阳市,陕西省,610429,23714.52,7701.0,
2013.0,20407037,淳化县,咸阳市,陕西省,610430,22311.34,7518.0,
2013.0,20407046,合阳县,渭南市,陕西省,610524,23132.59,6785.0,
2013.0,20407145,澄城县,渭南市,陕西省,610525,24750.0,6800.0,
2013.0,20407146,蒲城县,渭南市,陕西省,610526,24799.94,7615.0,
2013.0,20407147,白水县,渭南市,陕西省,610527,23202.5,7215.0,
2013.0,20407221,富平县,渭南市,陕西省,610528,24591.0,7514.0,
2013.0,20407227,延长县,延安市,陕西省,610621,25007.0,7124.0,
2013.0,20407228,延川县,延安市,陕西省,610622,23497.0,6530.0,
2013.0,20407236,宜川县,延安市,陕西省,610630,25867.0,8496.0,
2013.0,20404769,靖宇县,白山市,吉林省,220622,15583.0,5474.0,
2013.0,20404782,镇赉县,白城市,吉林省,220821,17374.0,5769.0,
2013.0,20404783,通榆县,白城市,吉林省,220822,15864.0,5823.0,
2013.0,20404785,大安市,白城市,吉林省,220882,17218.0,5340.0,
2013.0,20404791,龙井市,延边朝鲜族自治州,吉林省,222405,15901.0,5680.0,
2013.0,20404792,和龙市,延边朝鲜族自治州,吉林省,222406,16343.0,5657.0,
2013.0,20404793,汪清县,延边朝鲜族自治州,吉林省,222424,15816.0,5673.0,
2013.0,20404794,安图县,延边朝鲜族自治州,吉林省,222426,17004.0,5737.0,
2013.0,20407242,南郑县,汉中市,陕西省,610721,22880.0,8305.0,
2013.0,20407243,城固县,汉中市,陕西省,610722,22916.0,8383.0,
2013.0,20407342,洋县,汉中市,陕西省,610723,22212.0,6618.0,
2013.0,20407417,西乡县,汉中市,陕西省,610724,22405.0,6662.0,
2013.0,20407418,勉县,汉中市,陕西省,610725,22610.0,7612.0,
2013.0,20407419,宁强县,汉中市,陕西省,610726,22489.0,6548.0,
2013.0,20407420,略阳县,汉中市,陕西省,610727,22270.0,6468.0,
2013.0,20407421,镇巴县,汉中市,陕西省,610728,21495.0,6232.0,
2013.0,20407422,留坝县,汉中市,陕西省,610729,21325.0,6231.0,
2013.0,20407423,佛坪县,汉中市,陕西省,610730,21309.0,6272.0,
2013.0,20407429,横山县,榆林市,陕西省,610823,26527.0,8725.0,
2013.0,20407431,定边县,榆林市,陕西省,610825,28152.0,10744.0,
2013.0,20407432,绥德县,榆林市,陕西省,610826,25138.0,7326.0,
2013.0,20407433,米脂县,榆林市,陕西省,610827,25681.0,8290.0,
2013.0,20407434,佳县,榆林市,陕西省,610828,23810.0,7254.0,
2013.0,20407435,吴堡县,榆林市,陕西省,610829,24367.0,7352.0,
2013.0,20407436,清涧县,榆林市,陕西省,610830,24124.0,7352.0,
2013.0,20407437,子洲县,榆林市,陕西省,610831,24406.0,7394.0,
2013.0,20407440,汉滨区,安康市,陕西省,610902,24835.0,6731.0,
2013.0,20407441,汉阴县,安康市,陕西省,610921,22676.0,6858.0,
2013.0,20407614,石泉县,安康市,陕西省,610922,22988.0,6786.0,
2013.0,20407615,宁陕县,安康市,陕西省,610923,21785.0,6445.0,
2013.0,20407616,紫阳县,安康市,陕西省,610924,22337.0,6849.0,
2013.0,20407617,岚皋县,安康市,陕西省,610925,22982.0,6537.0,
2013.0,20407618,平利县,安康市,陕西省,610926,22408.0,7165.0,
2013.0,20407619,镇坪县,安康市,陕西省,610927,22410.0,6456.0,
2013.0,20407620,旬阳县,安康市,陕西省,610928,22741.0,6757.0,
2013.0,20407621,白河县,安康市,陕西省,610929,22178.0,6592.0,
