SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,Loan,Deposit,SavingsDeposit
2013.0,20406828,牟定县,楚雄彝族自治州,云南省,532323,19.58,,23.48
2013.0,20406829,南华县,楚雄彝族自治州,云南省,532324,23.75,,25.34
2013.0,20406830,姚安县,楚雄彝族自治州,云南省,532325,14.14,,24.94
2013.0,20406831,大姚县,楚雄彝族自治州,云南省,532326,29.06,,31.32
2013.0,20406832,永仁县,楚雄彝族自治州,云南省,532327,10.51,,13.97
2013.0,20406834,武定县,楚雄彝族自治州,云南省,532329,29.12,,30.23
2013.0,20406840,屏边苗族自治县,红河哈尼族彝族自治州,云南省,532523,12.19,,13.82
2013.0,20406842,石屏县,红河哈尼族彝族自治州,云南省,532525,30.97,,51.84
2013.0,20406844,泸西县,红河哈尼族彝族自治州,云南省,532527,48.75,,57.0
2013.0,20406845,元阳县,红河哈尼族彝族自治州,云南省,532528,14.31,,22.25
2013.0,20406846,红河县,红河哈尼族彝族自治州,云南省,532529,11.52,,15.35
2013.0,20406847,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州,云南省,532530,15.32,,21.83
2013.0,20406848,绿春县,红河哈尼族彝族自治州,云南省,532531,10.14,,11.48
2013.0,20407005,砚山县,文山壮族苗族自治州,云南省,532622,36.87,,43.75
2013.0,20407006,西畴县,文山壮族苗族自治州,云南省,532623,14.87,,19.11
2013.0,20407007,麻栗坡县,文山壮族苗族自治州,云南省,532624,29.49,,26.87
2013.0,20407008,马关县,文山壮族苗族自治州,云南省,532625,35.75,,40.88
2013.0,20407009,丘北县,文山壮族苗族自治州,云南省,532626,28.4,,29.49
2013.0,20407010,广南县,文山壮族苗族自治州,云南省,532627,35.27,,49.16
2013.0,20407011,富宁县,文山壮族苗族自治州,云南省,532628,32.56,,32.24
2013.0,20407014,勐海县,西双版纳傣族自治州,云南省,532822,27.99,,38.87
2013.0,20407015,勐腊县,西双版纳傣族自治州,云南省,532823,32.53,,55.2
2013.0,20407018,漾濞彝族自治县,大理白族自治州,云南省,532922,8.38,,10.45
2013.0,20407019,祥云县,大理白族自治州,云南省,532923,60.14,,60.26
2013.0,20407020,宾川县,大理白族自治州,云南省,532924,44.43,,40.95
2013.0,20407021,弥渡县,大理白族自治州,云南省,532925,20.72,,33.77
2013.0,20407022,南涧彝族自治县,大理白族自治州,云南省,532926,32.1,,17.45
2013.0,20407023,巍山彝族回族自治县,大理白族自治州,云南省,532927,18.65,,27.06
2013.0,20407024,永平县,大理白族自治州,云南省,532928,15.18,,16.81
2013.0,20407025,云龙县,大理白族自治州,云南省,532929,21.33,,18.01
2013.0,20407100,洱源县,大理白族自治州,云南省,532930,31.67,,27.68
2013.0,20407101,剑川县,大理白族自治州,云南省,532931,13.99,,21.07
2013.0,20407102,鹤庆县,大理白族自治州,云南省,532932,32.33,,37.28
2013.0,20407105,芒市,德宏傣族景颇族自治州,云南省,533103,95.16,,79.27
2013.0,20407098,梁河县,德宏傣族景颇族自治州,云南省,533122,14.31,,17.62
2013.0,20407099,盈江县,德宏傣族景颇族自治州,云南省,533123,40.02,,38.76
2013.0,20407173,陇川县,德宏傣族景颇族自治州,云南省,533124,22.19,,21.33
2013.0,20407176,福贡县,怒江傈僳族自治州,云南省,533323,6.45,,5.58
2013.0,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,533324,4.25,,3.76
2013.0,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,533325,26.69,,21.51
2013.0,20407181,德钦县,迪庆藏族自治州,云南省,533422,10.67,,7.42
2013.0,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,533423,18.1,,14.99
2013.0,20407337,盐池县,吴忠市,宁夏回族自治区,640323,36.42,56.81,32.3
2013.0,20407338,同心县,吴忠市,宁夏回族自治区,640324,24.43,48.16,25.45
2013.0,20407515,原州区,固原市,宁夏回族自治区,640402,97.78,127.34,67.3
2013.0,20407516,西吉县,固原市,宁夏回族自治区,640422,22.55,50.58,27.14
2013.0,20407517,隆德县,固原市,宁夏回族自治区,640423,15.07,32.74,20.77
2013.0,20407518,泾源县,固原市,宁夏回族自治区,640424,10.13,21.37,10.81
2013.0,20407519,彭阳县,固原市,宁夏回族自治区,640425,16.61,39.02,17.72
2013.0,20407524,海原县,中卫市,宁夏回族自治区,640522,14.01,45.81,20.91
2013.0,20404715,行唐县,石家庄市,河北省,130125,30.12,,80.53
2013.0,20404716,灵寿县,石家庄市,河北省,130126,29.4,,66.69
2013.0,20404508,赞皇县,石家庄市,河北省,130129,25.8,,41.36
2013.0,20404510,平山县,石家庄市,河北省,130131,45.86,,107.8
2013.0,20404451,承德县,承德市,河北省,130821,63.59,,86.63
2013.0,20404454,滦平县,承德市,河北省,130824,62.05,,70.63
2013.0,20404455,隆化县,承德市,河北省,130825,60.1,,71.0
2013.0,20404456,丰宁满族自治县,承德市,河北省,130826,56.23,,72.11
2013.0,20404458,围场满族蒙古族自治县,承德市,河北省,130828,65.07,,73.77
2013.0,20404593,张北县,张家口市,河北省,130722,97.01,,49.16
2013.0,20404594,康保县,张家口市,河北省,130723,13.2,,22.09
2013.0,20404595,沽源县,张家口市,河北省,130724,19.24,,23.46
2013.0,20404596,尚义县,张家口市,河北省,130725,14.65,,21.3
2013.0,20404597,蔚县,张家口市,河北省,130726,65.12,,109.45
2013.0,20404598,阳原县,张家口市,河北省,130727,38.59,,48.42
2013.0,20404599,怀安县,张家口市,河北省,130728,29.41,,44.97
2013.0,20404603,赤城县,张家口市,河北省,130732,43.23,,56.9
2013.0,20404513,青龙满族自治县,秦皇岛市,河北省,130321,57.86,,87.87
2013.0,20404566,涞水县,保定市,河北省,130623,44.59,,72.27
2013.0,20404567,阜平县,保定市,河北省,130624,19.7,,46.52
2013.0,20404570,唐县,保定市,河北省,130627,52.7,,112.42
2013.0,20404573,涞源县,保定市,河北省,130630,38.32,,51.28
2013.0,20404574,望都县,保定市,河北省,130631,26.5,,60.01
2013.0,20404576,易县,保定市,河北省,130633,40.42,,102.16
2013.0,20404577,曲阳县,保定市,河北省,130634,25.5,,80.01
2013.0,20404579,顺平县,保定市,河北省,130636,26.92,,54.06
2013.0,20404270,海兴县,沧州市,河北省,130924,17.5,,32.82
2013.0,20404271,盐山县,沧州市,河北省,130925,54.72,,65.48
2013.0,20404273,南皮县,沧州市,河北省,130927,34.08,,66.97
2013.0,20404297,武邑县,衡水市,河北省,131122,40.15,,70.62
2013.0,20404298,武强县,衡水市,河北省,131123,25.84,,49.04
2013.0,20404299,饶阳县,衡水市,河北省,131124,22.95,,59.83
2013.0,20404303,阜城县,衡水市,河北省,131128,29.99,,78.95
2013.0,20404543,临城县,邢台市,河北省,130522,19.11,,54.49
2013.0,20404550,巨鹿县,邢台市,河北省,130529,33.6,,65.07
2013.0,20404551,新河县,邢台市,河北省,130530,19.07,,36.14
2013.0,20404552,广宗县,邢台市,河北省,130531,12.18,,29.27
2013.0,20404553,平乡县,邢台市,河北省,130532,22.31,,57.87
2013.0,20404554,威县,邢台市,河北省,130533,30.87,,67.85
2013.0,20404526,大名县,邯郸市,河北省,130425,51.57,,71.62
2013.0,20404535,魏县,邯郸市,河北省,130434,36.9,,68.08
2013.0,20407247,叙永县,泸州市,四川省,510524,40.14,79.77,59.33
2013.0,20407248,古蔺县,泸州市,四川省,510525,66.51,76.65,47.33
2013.0,20407265,北川羌族自治县,绵阳市,四川省,510726,79.89,96.44,49.43
2013.0,20407266,平武县,绵阳市,四川省,510727,53.47,65.71,27.53
2013.0,20407343,昭化区,广元市,四川省,510811,23.33,50.71,
2013.0,20407344,朝天区,广元市,四川省,510812,17.98,35.12,
2013.0,20407345,旺苍县,广元市,四川省,510821,28.65,99.83,70.51
2013.0,20407346,青川县,广元市,四川省,510822,32.99,72.38,32.54
2013.0,20407347,剑阁县,广元市,四川省,510823,45.75,118.61,86.11
2013.0,20407348,苍溪县,广元市,四川省,510824,66.32,175.91,123.17
2013.0,20406694,沐川县,乐山市,四川省,511129,33.34,41.99,31.02
2013.0,20406696,马边彝族自治县,乐山市,四川省,511133,19.5,34.9,21.19
2013.0,20406506,嘉陵区,南充市,四川省,511304,69.0,131.3,
2013.0,20406507,南部县,南充市,四川省,511321,75.65,208.52,166.12
2013.0,20406510,仪陇县,南充市,四川省,511324,66.72,180.73,134.68
2013.0,20406512,阆中市,南充市,四川省,511381,92.01,200.64,153.42
2013.0,20406532,屏山县,宜宾市,四川省,511529,24.34,74.19,39.22
2013.0,20406535,广安区,广安市,四川省,511602,181.91,422.76,
2013.0,20406544,宣汉县,达州市,四川省,511722,77.39,214.18,176.85
2013.0,20406548,万源市,达州市,四川省,511781,55.1,110.92,67.64
2013.0,20406561,巴州区,巴中市,四川省,511902,112.74,260.38,
2013.0,20407358,通江县,巴中市,四川省,511921,39.22,104.78,82.38
2013.0,20407359,南江县,巴中市,四川省,511922,49.71,128.66,101.13
2013.0,20407360,平昌县,巴中市,四川省,511923,53.57,118.52,97.71
2013.0,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,28.48,73.03,25.24
2013.0,20407443,理县,阿坝藏族羌族自治州,四川省,513222,15.6,21.61,7.68
2013.0,20407444,茂县,阿坝藏族羌族自治州,四川省,513223,15.24,37.9,21.41
2013.0,20407445,松潘县,阿坝藏族羌族自治州,四川省,513224,14.39,25.19,10.18
2013.0,20407446,九寨沟县,阿坝藏族羌族自治州,四川省,513225,33.64,36.66,15.5
2013.0,20407447,金川县,阿坝藏族羌族自治州,四川省,513226,4.33,20.44,9.18
2013.0,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,12.81,25.68,11.66
2013.0,20407449,黑水县,阿坝藏族羌族自治州,四川省,513228,12.65,22.21,8.52
2013.0,20407451,壤塘县,阿坝藏族羌族自治州,四川省,513230,1.45,13.37,3.37
2013.0,20407452,阿坝县,阿坝藏族羌族自治州,四川省,513231,3.3,16.4,6.28
2013.0,20407453,若尔盖县,阿坝藏族羌族自治州,四川省,513232,6.7,16.96,6.48
2013.0,20407454,红原县,阿坝藏族羌族自治州,四川省,513233,14.61,13.51,4.48
2013.0,20407457,泸定县,甘孜藏族自治州,四川省,513322,28.87,38.24,21.6
2013.0,20406999,丹巴县,甘孜藏族自治州,四川省,513323,17.35,21.51,9.77
2013.0,20407000,九龙县,甘孜藏族自治州,四川省,513324,18.06,17.43,7.24
2013.0,20407001,雅江县,甘孜藏族自治州,四川省,513325,5.48,17.3,4.65
2013.0,20407076,道孚县,甘孜藏族自治州,四川省,513326,1.74,11.56,3.66
2013.0,20407077,炉霍县,甘孜藏族自治州,四川省,513327,1.57,12.79,3.69
2013.0,20407078,甘孜县,甘孜藏族自治州,四川省,513328,1.15,16.75,6.36
2013.0,20407079,新龙县,甘孜藏族自治州,四川省,513329,0.67,11.95,2.91
2013.0,20407080,德格县,甘孜藏族自治州,四川省,513330,1.04,15.21,3.47
2013.0,20407081,白玉县,甘孜藏族自治州,四川省,513331,1.73,15.63,3.8
2013.0,20407082,石渠县,甘孜藏族自治州,四川省,513332,2.26,16.63,3.56
2013.0,20407083,色达县,甘孜藏族自治州,四川省,513333,1.67,15.42,7.08
2013.0,20407084,理塘县,甘孜藏族自治州,四川省,513334,2.17,17.63,5.73
2013.0,20407085,巴塘县,甘孜藏族自治州,四川省,513335,2.09,16.71,6.72
2013.0,20407086,乡城县,甘孜藏族自治州,四川省,513336,9.91,9.48,3.59
2013.0,20407087,稻城县,甘孜藏族自治州,四川省,513337,3.67,15.0,3.78
2013.0,20407088,得荣县,甘孜藏族自治州,四川省,513338,1.04,11.7,3.17
2013.0,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,35.99,37.7,11.88
2013.0,20407092,盐源县,凉山彝族自治州,四川省,513423,16.06,56.93,23.76
2013.0,20407097,普格县,凉山彝族自治州,四川省,513428,4.71,26.33,10.36
2013.0,20407458,布拖县,凉山彝族自治州,四川省,513429,1.72,18.52,9.61
2013.0,20407459,金阳县,凉山彝族自治州,四川省,513430,2.92,23.62,7.93
2013.0,20407460,昭觉县,凉山彝族自治州,四川省,513431,4.03,25.94,12.7
2013.0,20407461,喜德县,凉山彝族自治州,四川省,513432,3.4,24.71,10.42
2013.0,20407463,越西县,凉山彝族自治州,四川省,513434,9.19,36.39,21.94
2013.0,20407464,甘洛县,凉山彝族自治州,四川省,513435,6.13,29.75,15.18
2013.0,20407465,美姑县,凉山彝族自治州,四川省,513436,3.9,22.17,9.81
2013.0,20407539,雷波县,凉山彝族自治州,四川省,513437,7.66,42.06,22.66
2014.0,20405787,兰考县,开封市,河南省,410225,61.99,127.26,98.89
2014.0,20405798,栾川县,洛阳市,河南省,410324,49.94,134.43,70.37
2014.0,20405799,嵩县,洛阳市,河南省,410325,31.51,90.46,68.79
2014.0,20405800,汝阳县,洛阳市,河南省,410326,31.89,76.37,55.86
2014.0,20405801,宜阳县,洛阳市,河南省,410327,53.36,99.65,69.08
2014.0,20405802,洛宁县,洛阳市,河南省,410328,24.61,82.43,51.15
2014.0,20405813,鲁山县,平顶山市,河南省,410423,76.89,154.19,122.1
2014.0,20405825,滑县,安阳市,河南省,410526,91.91,202.53,156.33
2014.0,20405970,封丘县,新乡市,河南省,410727,37.34,121.99,87.9
2014.0,20405991,范县,濮阳市,河南省,410926,34.26,89.93,70.75
2014.0,20405992,台前县,濮阳市,河南省,410927,32.61,69.59,53.47
2014.0,20406113,卢氏县,三门峡市,河南省,411224,31.93,90.67,60.96
2014.0,20406120,南召县,南阳市,河南省,411321,42.38,92.19,69.87
2014.0,20406123,镇平县,南阳市,河南省,411324,80.45,185.49,150.02
2014.0,20406124,内乡县,南阳市,河南省,411325,83.39,122.81,87.44
2014.0,20406125,淅川县,南阳市,河南省,411326,79.73,158.58,101.21
2014.0,20406126,社旗县,南阳市,河南省,411327,52.56,96.13,65.16
2014.0,20406129,桐柏县,南阳市,河南省,411330,47.49,91.85,69.98
2014.0,20406011,民权县,商丘市,河南省,411421,84.15,130.73,96.55
2014.0,20406012,睢县,商丘市,河南省,411422,50.84,131.56,87.46
2014.0,20406013,宁陵县,商丘市,河南省,411423,43.82,88.93,65.71
2014.0,20405906,柘城县,商丘市,河南省,411424,52.35,131.34,106.47
2014.0,20405907,虞城县,商丘市,河南省,411425,81.79,156.22,121.69
2014.0,20405915,光山县,信阳市,河南省,411522,73.74,173.65,138.17
2014.0,20405916,新县,信阳市,河南省,411523,43.79,94.33,69.31
2014.0,20405917,商城县,信阳市,河南省,411524,60.55,149.46,118.57
2014.0,20405918,固始县,信阳市,河南省,411525,135.64,299.58,232.44
2014.0,20405919,潢川县,信阳市,河南省,411526,160.88,165.78,124.12
2014.0,20405920,淮滨县,信阳市,河南省,411527,52.91,125.01,92.41
2014.0,20405927,商水县,周口市,河南省,411623,45.31,170.22,137.93
2014.0,20405928,沈丘县,周口市,河南省,411624,88.66,191.22,161.15
2014.0,20405929,郸城县,周口市,河南省,411625,66.71,174.24,148.52
2014.0,20405931,太康县,周口市,河南省,411627,62.04,191.07,163.35
2014.0,20405938,上蔡县,驻马店市,河南省,411722,86.93,231.93,188.34
2014.0,20405939,平舆县,驻马店市,河南省,411723,48.17,178.57,137.56
2014.0,20405941,确山县,驻马店市,河南省,411725,45.87,130.23,97.74
2014.0,20405945,新蔡县,驻马店市,河南省,411729,59.03,186.14,128.65
2014.0,20407555,六枝特区,六盘水市,贵州省,520203,79.8,93.73,61.37
2014.0,20407563,桐梓县,遵义市,贵州省,520322,55.31,99.96,77.49
2014.0,20407639,正安县,遵义市,贵州省,520324,40.56,81.87,60.19
2014.0,20407640,道真仡佬族苗族自治县,遵义市,贵州省,520325,29.51,64.71,51.85
2014.0,20407641,务川仡佬族苗族自治县,遵义市,贵州省,520326,35.79,70.02,46.06
2014.0,20407642,凤冈县,遵义市,贵州省,520327,37.1,64.68,47.13
2014.0,20407643,湄潭县,遵义市,贵州省,520328,61.81,98.64,77.84
2014.0,20407645,习水县,遵义市,贵州省,520330,60.44,108.36,68.64
2014.0,20407646,赤水市,遵义市,贵州省,520381,69.81,89.3,66.19
2014.0,20407651,平坝区,安顺市,贵州省,520403,84.09,104.28,56.88
2014.0,20407652,普定县,安顺市,贵州省,520422,57.42,47.94,29.72
2014.0,20407653,镇宁布依族苗族自治县,安顺市,贵州省,520423,63.66,56.76,28.86
2014.0,20407654,关岭布依族苗族自治县,安顺市,贵州省,520424,33.62,49.73,31.33
2014.0,20407655,紫云苗族布依族自治县,安顺市,贵州省,520425,29.01,44.84,23.24
2014.0,20407658,七星关区,毕节市,贵州省,520502,237.74,329.12,156.96
2014.0,20407659,大方县,毕节市,贵州省,520521,58.58,95.56,73.12
2014.0,20407662,织金县,毕节市,贵州省,520524,92.91,102.43,70.9
2014.0,20406705,纳雍县,毕节市,贵州省,520525,57.87,76.28,50.71
2014.0,20406706,威宁彝族回族苗族自治县,毕节市,贵州省,520526,55.83,80.52,54.65
2014.0,20406707,赫章县,毕节市,贵州省,520527,33.6,65.8,45.53
2014.0,20406710,碧江区,铜仁市,贵州省,520602,187.51,246.78,112.13
2014.0,20406711,万山区,铜仁市,贵州省,520603,13.62,25.25,14.2
2014.0,20406712,江口县,铜仁市,贵州省,520621,39.52,42.81,27.65
2014.0,20406713,玉屏侗族自治县,铜仁市,贵州省,520622,42.35,32.87,23.62
2014.0,20406714,石阡县,铜仁市,贵州省,520623,39.85,52.75,38.09
2014.0,20406715,思南县,铜仁市,贵州省,520624,78.72,91.98,67.37
2014.0,20406716,印江土家族苗族自治县,铜仁市,贵州省,520625,51.86,61.63,42.39
2014.0,20406717,德江县,铜仁市,贵州省,520626,49.75,53.42,39.61
2014.0,20406718,沿河土家族自治县,铜仁市,贵州省,520627,40.6,68.49,50.33
2014.0,20406719,松桃苗族自治县,铜仁市,贵州省,520628,57.86,78.16,60.38
2014.0,20406723,普安县,黔西南布依族苗族自治州,贵州省,522323,34.81,40.86,25.2
2014.0,20406724,晴隆县,黔西南布依族苗族自治州,贵州省,522324,21.89,37.45,23.08
2014.0,20406725,贞丰县,黔西南布依族苗族自治州,贵州省,522325,37.57,69.41,37.93
2014.0,20406726,望谟县,黔西南布依族苗族自治州,贵州省,522326,23.53,47.19,18.19
2014.0,20406727,册亨县,黔西南布依族苗族自治州,贵州省,522327,23.14,41.11,18.13
2014.0,20406728,安龙县,黔西南布依族苗族自治州,贵州省,522328,31.74,69.3,44.04
2014.0,20406803,黄平县,黔东南苗族侗族自治州,贵州省,522622,24.05,46.38,35.04
2014.0,20406804,施秉县,黔东南苗族侗族自治州,贵州省,522623,17.75,38.7,31.07
2014.0,20406805,三穗县,黔东南苗族侗族自治州,贵州省,522624,20.46,29.71,24.02
2014.0,20406806,镇远县,黔东南苗族侗族自治州,贵州省,522625,29.15,40.31,30.2
2014.0,20406807,岑巩县,黔东南苗族侗族自治州,贵州省,522626,23.87,32.35,25.23
2014.0,20406808,天柱县,黔东南苗族侗族自治州,贵州省,522627,29.4,67.94,49.93
2014.0,20406809,锦屏县,黔东南苗族侗族自治州,贵州省,522628,17.58,41.73,30.36
2014.0,20406810,剑河县,黔东南苗族侗族自治州,贵州省,522629,19.74,33.85,27.09
2014.0,20406811,台江县,黔东南苗族侗族自治州,贵州省,522630,29.62,22.28,16.63
2014.0,20406812,黎平县,黔东南苗族侗族自治州,贵州省,522631,46.9,66.71,52.29
2014.0,20406813,榕江县,黔东南苗族侗族自治州,贵州省,522632,37.87,43.86,35.61
2014.0,20406814,从江县,黔东南苗族侗族自治州,贵州省,522633,22.49,32.7,24.38
2014.0,20406815,雷山县,黔东南苗族侗族自治州,贵州省,522634,18.11,26.51,18.0
2014.0,20406816,麻江县,黔东南苗族侗族自治州,贵州省,522635,20.72,30.86,22.25
2014.0,20406817,丹寨县,黔东南苗族侗族自治州,贵州省,522636,16.24,32.52,19.44
2014.0,20406821,荔波县,黔南布依族苗族自治州,贵州省,522722,31.27,43.16,25.96
2014.0,20406822,贵定县,黔南布依族苗族自治州,贵州省,522723,33.54,47.68,35.01
2014.0,20406823,瓮安县,黔南布依族苗族自治州,贵州省,522725,62.05,93.03,67.04
2014.0,20406824,独山县,黔南布依族苗族自治州,贵州省,522726,37.37,59.79,45.21
2014.0,20406978,平塘县,黔南布依族苗族自治州,贵州省,522727,25.68,38.54,25.99
2014.0,20406979,罗甸县,黔南布依族苗族自治州,贵州省,522728,31.48,45.2,25.91
2014.0,20406980,长顺县,黔南布依族苗族自治州,贵州省,522729,22.96,30.95,18.07
2014.0,20406981,龙里县,黔南布依族苗族自治州,贵州省,522730,44.26,57.57,34.15
2014.0,20406982,惠水县,黔南布依族苗族自治州,贵州省,522731,39.23,50.67,33.29
2014.0,20406983,三都水族自治县,黔南布依族苗族自治州,贵州省,522732,30.04,41.73,27.95
2014.0,20406991,东川区,昆明市,云南省,530113,,,66.97
2014.0,20406998,禄劝彝族苗族自治县,昆明市,云南省,530128,55.68,,46.42
2014.0,20407467,寻甸回族彝族自治县,昆明市,云南省,530129,62.59,,57.78
2014.0,20407474,师宗县,曲靖市,云南省,530323,43.36,,45.31
2014.0,20407475,罗平县,曲靖市,云南省,530324,54.79,,59.06
2014.0,20407476,富源县,曲靖市,云南省,530325,107.14,,76.85
2014.0,20407477,会泽县,曲靖市,云南省,530326,63.62,,71.68
2014.0,20407479,宣威市,曲靖市,云南省,530381,149.85,,156.73
2014.0,20407566,隆阳区,保山市,云南省,530502,0.0,,144.34
2014.0,20407567,施甸县,保山市,云南省,530521,26.48,,34.95
2014.0,20407569,龙陵县,保山市,云南省,530523,147.71,,37.99
2014.0,20407570,昌宁县,保山市,云南省,530524,40.27,,34.18
2014.0,20407573,昭阳区,昭通市,云南省,530602,199.96,,132.98
2014.0,20407574,鲁甸县,昭通市,云南省,530621,29.31,,25.9
2014.0,20407575,巧家县,昭通市,云南省,530622,25.72,,38.64
2014.0,20407576,盐津县,昭通市,云南省,530623,17.37,,28.48
2014.0,20407577,大关县,昭通市,云南省,530624,17.6,,21.89
2014.0,20407578,永善县,昭通市,云南省,530625,28.24,,50.06
2014.0,20407579,绥江县,昭通市,云南省,530626,13.89,,27.13
2014.0,20407580,镇雄县,昭通市,云南省,530627,80.2,,73.13
2014.0,20407581,彝良县,昭通市,云南省,530628,30.29,,30.76
2014.0,20407582,威信县,昭通市,云南省,530629,24.58,,33.51
2014.0,20407587,玉龙纳西族自治县,丽江市,云南省,530721,22.99,,27.63
2014.0,20407588,永胜县,丽江市,云南省,530722,39.41,,56.82
2014.0,20406730,宁蒗彝族自治县,丽江市,云南省,530724,19.58,,22.11
2014.0,20406734,宁洱哈尼族彝族自治县,普洱市,云南省,530821,27.34,,28.38
2014.0,20406735,墨江哈尼族自治县,普洱市,云南省,530822,32.3,,30.02
2014.0,20406736,景东彝族自治县,普洱市,云南省,530823,33.11,,36.03
2014.0,20406737,景谷傣族彝族自治县,普洱市,云南省,530824,32.9,,34.95
2014.0,20406738,镇沅彝族哈尼族拉祜族自治县,普洱市,云南省,530825,22.93,,24.52
2014.0,20406739,江城哈尼族彝族自治县,普洱市,云南省,530826,17.97,,13.06
2014.0,20406740,孟连傣族拉祜族佤族自治县,普洱市,云南省,530827,16.09,,28.34
2014.0,20406741,澜沧拉祜族自治县,普洱市,云南省,530828,35.87,,36.11
2014.0,20406742,西盟佤族自治县,普洱市,云南省,530829,6.14,,6.31
2014.0,20406745,临翔区,临沧市,云南省,530902,187.75,,59.71
2014.0,20406746,凤庆县,临沧市,云南省,530921,48.62,,32.5
2014.0,20406747,云县,临沧市,云南省,530922,32.64,,38.85
2014.0,20406748,永德县,临沧市,云南省,530923,28.32,,23.7
2014.0,20406749,镇康县,临沧市,云南省,530924,19.31,,20.22
2014.0,20406750,双江拉祜族佤族布朗族傣族自治县,临沧市,云南省,530925,17.63,,16.89
2014.0,20406751,耿马傣族佤族自治县,临沧市,云南省,530926,29.84,,30.06
2014.0,20406752,沧源佤族自治县,临沧市,云南省,530927,13.21,,13.43
2014.0,20406827,双柏县,楚雄彝族自治州,云南省,532322,15.67,,20.68
2014.0,20406828,牟定县,楚雄彝族自治州,云南省,532323,23.48,,27.42
2014.0,20406829,南华县,楚雄彝族自治州,云南省,532324,27.27,,30.6
2014.0,20406830,姚安县,楚雄彝族自治州,云南省,532325,17.21,,28.27
2014.0,20406831,大姚县,楚雄彝族自治州,云南省,532326,33.96,,35.07
2014.0,20406832,永仁县,楚雄彝族自治州,云南省,532327,14.45,,15.95
2014.0,20406834,武定县,楚雄彝族自治州,云南省,532329,34.93,,34.45
2014.0,20406840,屏边苗族自治县,红河哈尼族彝族自治州,云南省,532523,13.95,,15.94
2014.0,20406842,石屏县,红河哈尼族彝族自治州,云南省,532525,33.95,,59.43
2014.0,20406844,泸西县,红河哈尼族彝族自治州,云南省,532527,62.2,,63.93
2014.0,20406845,元阳县,红河哈尼族彝族自治州,云南省,532528,17.69,,24.79
2014.0,20406846,红河县,红河哈尼族彝族自治州,云南省,532529,12.53,,18.39
2014.0,20406847,金平苗族瑶族傣族自治县,红河哈尼族彝族自治州,云南省,532530,18.31,,25.86
2014.0,20406848,绿春县,红河哈尼族彝族自治州,云南省,532531,11.88,,12.95
2014.0,20407005,砚山县,文山壮族苗族自治州,云南省,532622,42.97,,49.27
2014.0,20407006,西畴县,文山壮族苗族自治州,云南省,532623,18.21,,23.23
2014.0,20407007,麻栗坡县,文山壮族苗族自治州,云南省,532624,33.2,,31.11
2014.0,20407008,马关县,文山壮族苗族自治州,云南省,532625,41.17,,45.21
2014.0,20407009,丘北县,文山壮族苗族自治州,云南省,532626,31.55,,33.47
2014.0,20407010,广南县,文山壮族苗族自治州,云南省,532627,41.32,,58.98
2014.0,20407011,富宁县,文山壮族苗族自治州,云南省,532628,37.42,,36.81
2014.0,20407014,勐海县,西双版纳傣族自治州,云南省,532822,36.48,,46.73
2014.0,20407015,勐腊县,西双版纳傣族自治州,云南省,532823,41.2,,62.09
2014.0,20407018,漾濞彝族自治县,大理白族自治州,云南省,532922,11.04,,12.21
2014.0,20407019,祥云县,大理白族自治州,云南省,532923,76.4,,68.42
2014.0,20407020,宾川县,大理白族自治州,云南省,532924,54.78,,47.53
2014.0,20407021,弥渡县,大理白族自治州,云南省,532925,27.32,,39.96
2014.0,20407022,南涧彝族自治县,大理白族自治州,云南省,532926,36.98,,20.51
2014.0,20407023,巍山彝族回族自治县,大理白族自治州,云南省,532927,24.5,,32.8
2014.0,20407024,永平县,大理白族自治州,云南省,532928,16.99,,19.91
2014.0,20407025,云龙县,大理白族自治州,云南省,532929,23.72,,20.85
2014.0,20407100,洱源县,大理白族自治州,云南省,532930,39.79,,33.19
2014.0,20407101,剑川县,大理白族自治州,云南省,532931,17.51,,23.43
2014.0,20407102,鹤庆县,大理白族自治州,云南省,532932,35.65,,41.83
2014.0,20407105,芒市,德宏傣族景颇族自治州,云南省,533103,110.99,,85.51
2014.0,20407098,梁河县,德宏傣族景颇族自治州,云南省,533122,16.48,,19.3
2014.0,20407099,盈江县,德宏傣族景颇族自治州,云南省,533123,43.57,,42.47
2014.0,20407173,陇川县,德宏傣族景颇族自治州,云南省,533124,26.42,,24.24
2014.0,20407176,福贡县,怒江傈僳族自治州,云南省,533323,7.41,,6.32
2014.0,20407177,贡山独龙族怒族自治县,怒江傈僳族自治州,云南省,533324,6.69,,4.32
2014.0,20407178,兰坪白族普米族自治县,怒江傈僳族自治州,云南省,533325,30.17,,23.67
2014.0,20407180,香格里拉市,迪庆藏族自治州,云南省,533401,117.21,,47.82
2014.0,20407181,德钦县,迪庆藏族自治州,云南省,533422,12.09,,7.98
2014.0,20407182,维西傈僳族自治县,迪庆藏族自治州,云南省,533423,22.48,,16.64
2014.0,20407337,盐池县,吴忠市,宁夏回族自治区,640323,42.48,66.44,36.08
